date,close,volume
2017-07-27,38.45,76384
2017-07-28,38.4,87367
2017-07-31,38.2,263169
2017-08-01,38.85,139479
2017-08-02,39.15,112608
2017-08-03,39.35,204985
2017-08-04,38.95,201919
2017-08-07,39.2,183480
2017-08-08,39.45,108745
2017-08-09,39.3,113701
2017-08-10,39.3,75034
2017-08-11,39.65,162448
2017-08-14,39.75,107244
2017-08-15,39.8,70896
2017-08-16,40.0,54702
2017-08-17,40.0,93715
2017-08-18,39.85,153816
2017-08-21,39.6,80882
2017-08-22,39.25,97634
2017-08-23,38.0,138275
2017-08-24,38.05,108618
2017-08-25,37.75,78455
2017-08-28,37.25,90306
2017-08-29,37.4,144355
2017-08-30,37.75,148531
2017-08-31,35.5,402388
2017-09-01,36.5,244120
2017-09-05,35.2,108291
2017-09-06,35.05,129913
2017-09-07,35.95,184883
2017-09-08,36.3,103816
2017-09-11,36.25,147387
2017-09-12,36.55,167057
2017-09-13,36.35,199358
2017-09-14,36.1,202015
2017-09-15,35.75,256981
2017-09-18,36.5,152477
2017-09-19,35.85,84764
2017-09-20,35.0,104904
2017-09-21,35.35,120434
2017-09-22,35.4,65036
2017-09-25,35.4,81587
2017-09-26,35.7,74403
2017-09-27,36.9,122988
2017-09-28,36.75,105444
2017-09-29,37.05,121307
2017-10-02,37.45,123269
2017-10-03,37.3,113155
2017-10-04,37.6,143430
2017-10-05,37.8,71724
2017-10-06,37.45,170726
2017-10-09,37.3,37749
2017-10-10,37.15,48637
2017-10-11,37.0,184629
2017-10-12,37.1,80117
2017-10-13,36.75,90664
2017-10-16,37.8,64787
2017-10-17,37.45,49915
2017-10-18,37.3,64617
2017-10-19,37.3,59321
2017-10-20,37.1,78113
2017-10-23,37.3,48187
2017-10-24,37.3,70314
2017-10-25,37.05,46027
2017-10-26,37.2,46840
2017-10-27,37.55,96093
2017-10-30,36.25,59127
2017-10-31,37.65,96513
2017-11-01,37.05,72316
2017-11-02,37.15,89791
2017-11-03,37.7,46639
2017-11-06,37.9,53229
2017-11-07,35.85,144557
2017-11-08,35.7,122840
2017-11-09,34.15,136184
2017-11-10,34.6,67351
2017-11-13,34.45,63307
2017-11-14,34.3,61137
2017-11-15,34.25,58259
2017-11-16,34.85,66446
2017-11-17,34.8,81149
2017-11-20,34.9,106788
2017-11-21,35.75,86134
2017-11-22,35.15,42857
2017-11-24,34.65,42867
2017-11-27,35.15,120357
2017-11-28,35.0,185714
2017-11-29,34.75,93675
2017-11-30,34.7,154587
2017-12-01,33.75,96727
2017-12-04,32.75,128316
2017-12-05,33.35,103705
2017-12-06,32.85,75502
2017-12-07,32.65,171752
2017-12-08,32.75,73518
2017-12-11,32.85,78590
2017-12-12,33.05,96061
2017-12-13,33.65,124129
2017-12-14,33.25,140885
2017-12-15,33.35,432321
2017-12-18,35.25,125025
2017-12-19,35.05,117180
2017-12-20,35.15,69221
2017-12-21,35.1,55005
2017-12-22,34.2,44992
2017-12-26,34.1,96548
2017-12-27,33.6,135957
2017-12-28,33.75,124051
2017-12-29,33.5,69812
2018-01-02,34.3,127497
2018-01-03,34.5,116676
2018-01-04,34.85,86597
2018-01-05,35.3,59097
2018-01-08,35.0,110155
2018-01-09,35.4,69705
2018-01-10,35.15,43743
2018-01-11,35.85,56755
2018-01-12,35.7,41985
2018-01-16,35.35,51109
2018-01-17,35.95,52132
2018-01-18,35.8,58533
2018-01-19,36.2,41915
2018-01-22,36.3,43430
2018-01-23,36.15,66633
2018-01-24,36.0,62560
2018-01-25,36.1,52636
2018-01-26,35.85,43724
2018-01-29,34.9,103341
2018-01-30,34.8,70506
2018-01-31,34.05,47534
2018-02-01,34.35,84257
2018-02-02,34.05,64814
2018-02-05,32.2,72188
2018-02-06,36.35,156478
2018-02-07,36.6,87290
2018-02-08,35.35,63230
2018-02-09,35.55,91248
2018-02-12,35.45,101549
2018-02-13,35.05,107455
2018-02-14,35.65,119677
2018-02-15,36.05,48380
2018-02-16,35.8,81882
2018-02-20,35.25,61916
2018-02-21,36.6,111881
2018-02-22,37.8,236006
2018-02-23,38.35,213169
2018-02-26,38.75,173029
2018-02-27,38.55,154689
2018-02-28,38.45,137468
2018-03-01,38.15,158026
2018-03-02,39.55,113843
2018-03-05,40.1,131258
2018-03-06,38.9,135371
2018-03-07,39.5,97903
2018-03-08,39.65,94235
2018-03-09,39.75,81994
2018-03-12,40.45,99710
2018-03-13,40.25,84928
2018-03-14,40.2,131306
2018-03-15,39.95,230078
2018-03-16,40.25,214862
2018-03-19,39.6,166156
2018-03-20,38.9,115606
2018-03-21,38.75,86150
2018-03-22,39.1,105927
2018-03-23,38.65,79701
2018-03-26,39.25,66077
2018-03-27,39.25,81855
2018-03-28,39.5,95800
2018-03-29,39.7,111539
2018-04-02,38.7,80716
2018-04-03,39.85,73138
2018-04-04,40.0,76449
2018-04-05,40.55,70800
2018-04-06,41.55,111240
2018-04-09,40.6,184474
2018-04-10,41.7,79326
2018-04-11,41.4,75409
2018-04-12,41.7,80875
2018-04-13,42.15,57798
2018-04-16,42.6,184901
2018-04-17,44.0,86001
2018-04-18,43.95,102485
2018-04-19,43.65,108433
2018-04-20,44.0,75060
2018-04-23,43.2,86838
2018-04-24,43.2,59827
2018-04-25,43.0,59131
2018-04-26,43.8,71128
2018-04-27,42.9,99844
2018-04-30,42.3,75097
2018-05-01,42.15,75031
2018-05-02,42.35,94327
2018-05-03,41.75,90414
2018-05-04,42.45,103693
2018-05-07,42.1,92280
2018-05-08,44.25,206226
2018-05-09,43.95,143350
2018-05-10,43.55,120350
2018-05-11,43.8,46487
2018-05-14,43.7,59107
2018-05-15,43.1,107395
2018-05-16,44.15,124151
2018-05-17,44.85,87977
2018-05-18,45.3,90845
2018-05-21,45.5,73401
2018-05-22,45.0,75961
2018-05-23,45.0,76401
2018-05-24,44.8,42042
2018-05-25,44.5,46298
2018-05-29,44.8,117931
2018-05-30,45.3,112042
2018-05-31,45.2,52929
2018-06-01,46.0,67250
2018-06-04,46.6,72042
2018-06-05,46.1,128822
2018-06-06,46.55,110824
2018-06-07,46.75,63246
2018-06-08,46.4,85993
2018-06-11,46.8,171611
2018-06-12,46.3,193349
2018-06-13,46.5,177321
2018-06-14,46.9,141422
2018-06-15,46.8,231765
2018-06-18,47.85,96556
2018-06-19,47.65,82269
2018-06-20,48.1,179328
2018-06-21,47.95,84091
2018-06-22,47.35,219617
2018-06-25,46.8,104933
2018-06-26,46.7,114527
2018-06-27,45.5,82267
2018-06-28,45.7,110946
2018-06-29,46.05,104438
2018-07-02,46.85,84717
2018-07-03,46.85,35604
2018-07-05,47.15,88756
2018-07-06,47.25,55740
2018-07-09,47.25,79243
2018-07-10,46.6,91573
2018-07-11,46.75,106619
2018-07-12,48.15,123485
2018-07-13,48.35,57796
2018-07-16,48.3,55792
2018-07-17,48.15,74749
2018-07-18,47.95,46865
2018-07-19,47.1,144907
2018-07-20,47.5,116689
2018-07-23,48.2,109277
2018-07-24,47.2,81039
2018-07-25,47.5,69409
2018-07-26,47.7,110466
2018-07-27,47.15,90215
2018-07-30,47.15,57580
2018-07-31,47.9,91930
2018-08-01,48.7,78793
2018-08-02,49.05,245727
2018-08-03,50.4,94017
2018-08-06,50.8,89517
2018-08-07,50.55,105398
2018-08-08,49.6,137567
2018-08-09,49.15,68896
2018-08-10,49.05,53006
2018-08-13,50.05,166166
2018-08-14,49.95,67430
2018-08-15,49.25,81912
2018-08-16,49.9,47115
2018-08-17,49.35,101125
2018-08-20,49.95,116461
2018-08-21,50.5,118553
2018-08-22,49.85,124089
2018-08-23,49.85,88319
2018-08-24,50.75,211921
