date,close,volume
2017-02-09,55.96,2655773
2017-02-10,55.73,6160949
2017-02-13,55.14,5636017
2017-02-14,55.02,5216391
2017-02-15,55.15,5639895
2017-02-16,52.78,12881819
2017-02-17,52.51,8167474
2017-02-21,53.47,5931413
2017-02-22,53.38,3596975
2017-02-23,53.58,4673432
2017-02-24,53.88,4819662
2017-02-27,53.83,4220561
2017-02-28,53.31,4106339
2017-03-01,53.89,3581081
2017-03-02,53.37,3299974
2017-03-03,53.42,2483602
2017-03-06,53.08,1832305
2017-03-07,53.07,2763243
2017-03-08,53.0,2095304
2017-03-09,53.69,3187968
2017-03-10,53.34,2833539
2017-03-13,53.56,2297765
2017-03-14,53.42,2277529
2017-03-15,54.28,2926129
2017-03-16,54.43,3245909
2017-03-17,54.0,4510179
2017-03-20,54.28,2180574
2017-03-21,53.39,3008336
2017-03-22,53.87,3276789
2017-03-23,53.8,3015617
2017-03-24,53.85,2384029
2017-03-27,53.97,3168491
2017-03-28,54.16,2328150
2017-03-29,53.82,2269855
2017-03-30,53.47,2697544
2017-03-31,53.37,3163836
2017-04-03,53.17,2806458
2017-04-04,52.65,3002457
2017-04-05,52.67,3762934
2017-04-06,52.67,4210467
2017-04-07,52.54,2218732
2017-04-10,52.74,1772287
2017-04-11,52.85,1976384
2017-04-12,53.22,2764541
2017-04-13,53.1,2104936
2017-04-17,53.5,1975296
2017-04-18,53.55,2194420
2017-04-19,53.85,4102669
2017-04-20,54.29,2233170
2017-04-21,54.19,2124663
2017-04-24,54.99,2770642
2017-04-25,55.12,4033250
2017-04-26,55.57,2630673
2017-04-27,56.46,2905601
2017-04-28,56.11,3339169
2017-05-01,56.28,3541817
2017-05-02,56.47,3728559
2017-05-03,55.59,5741065
2017-05-04,58.87,6920657
2017-05-05,59.47,6820295
2017-05-08,58.81,3106766
2017-05-09,59.43,3079095
2017-05-10,59.9,4014071
2017-05-11,59.72,2502580
2017-05-12,59.88,3407876
2017-05-15,60.0,2277973
2017-05-16,60.33,1762930
2017-05-17,59.73,2297985
2017-05-18,59.91,1554233
2017-05-19,60.31,2566475
2017-05-22,60.31,3068104
2017-05-23,61.43,3144690
2017-05-24,62.3,3689112
2017-05-25,62.58,2824769
2017-05-26,62.61,1984428
2017-05-30,62.26,2884394
2017-05-31,62.28,3720561
2017-06-01,62.64,3108993
2017-06-02,62.5,4071353
2017-06-05,62.67,3322818
2017-06-06,62.98,2368855
2017-06-07,63.26,1860190
2017-06-08,62.58,3086559
2017-06-09,62.59,2021675
2017-06-12,61.85,4399863
2017-06-13,61.96,2007084
2017-06-14,62.23,1780929
2017-06-15,62.39,1603920
2017-06-16,62.55,2768793
2017-06-19,63.03,1753450
2017-06-20,63.0,2075304
2017-06-21,63.0,2356485
2017-06-22,63.51,2378237
2017-06-23,62.78,5082251
2017-06-26,62.72,1901134
2017-06-27,62.76,2329866
2017-06-28,62.95,1635153
2017-06-29,62.5,1742957
2017-06-30,62.38,1859376
2017-07-03,62.67,744262
2017-07-05,62.55,2998918
2017-07-06,61.79,2316753
2017-07-07,62.59,2227221
2017-07-10,62.47,1596841
2017-07-11,62.21,1220177
2017-07-12,62.56,2016188
2017-07-13,63.05,2976052
2017-07-14,63.35,2131365
2017-07-17,63.07,1695813
2017-07-18,62.46,1658468
2017-07-19,62.42,1845549
2017-07-20,62.75,1342440
2017-07-21,63.16,2085611
2017-07-24,63.29,1717049
2017-07-25,61.28,5703538
2017-07-26,62.06,3153569
2017-07-27,62.01,2090512
2017-07-28,62.21,1540607
2017-07-31,62.52,2130374
2017-08-01,62.27,1750974
2017-08-02,61.54,1831228
2017-08-03,62.28,1768815
2017-08-04,62.12,1277542
2017-08-07,61.83,4153627
2017-08-08,60.0,4283075
2017-08-09,60.81,3831603
2017-08-10,59.74,2428748
2017-08-11,59.73,2285238
2017-08-14,60.74,2289159
2017-08-15,61.03,2151039
2017-08-16,61.5,1280985
2017-08-17,60.9,1615307
2017-08-18,60.75,1506499
2017-08-21,61.35,1641362
2017-08-22,61.6,3401672
2017-08-23,61.36,1540525
2017-08-24,61.39,2089956
2017-08-25,61.33,1965949
2017-08-28,61.54,2093840
2017-08-29,61.5,1331326
