rebalance_date,leg,spread_bps,borrow_bps,avg_dvol,illiq
2015-04-01,short,29.674330906105254,68.13937044894736,12108686.855666665,7.246355532467949e-10
2015-04-01,short,26.42421621052631,62.04540539473684,19098712.566666666,6.873561351683692e-10
2015-04-01,short,29.026174315789476,66.92407684210526,26682841.185000002,6.851981232647397e-10
2015-04-01,short,42.2120171911579,91.64753223342105,9457943.865750004,6.724760212838012e-10
2015-04-01,short,36.47273273094737,80.88637387052634,23362813.969833333,6.422696209639352e-10
2015-04-01,short,22.19773642105264,54.1207557894737,25999445.916666668,6.068555988675201e-10
2015-04-01,short,35.42318955410525,78.91848041394736,14426431.188333333,5.965679816885036e-10
2015-04-01,short,76.36736731957895,155.68881372421052,22453241.95591666,5.792503741920364e-10
2015-04-01,short,50.116167744,106.46781452,46635214.64225002,5.543411738314157e-10
2015-04-01,short,36.24425153347368,80.45797162526316,22476388.170166668,5.386994307613382e-10
2015-04-01,short,59.79089429473685,124.60792680263158,53735743.66516667,5.328870234300576e-10
2015-04-01,short,48.21851368421052,102.90971315789474,18701864.027666666,5.123593681996056e-10
2015-04-01,short,37.80637894736842,83.3869605263158,36097562.27183333,4.846863778580849e-10
2015-04-01,short,64.48970338947368,133.41819385526318,34512185.201666676,4.5240760758537645e-10
2015-04-01,short,39.66663157894737,86.87493421052633,38589055.751833335,4.3628272609164846e-10
2015-04-01,short,20.524274526315793,50.983014736842115,43521342.060499996,4.1734118679645404e-10
2015-04-01,short,21.033504151578953,51.937820284210545,49001323.32250001,3.9767894170023873e-10
2015-04-01,short,47.60185263157894,101.75347368421053,29040881.424916666,3.8952358904583226e-10
2015-04-01,short,83.01201616168422,168.1475303031579,51451005.52983333,2.8881442151495513e-10
2015-04-01,short,47.096310861473675,100.80558286526315,23250874.466499995,1.6220274238588194e-10
2015-04-01,short,47.62759452631579,101.80173973684212,166986365.8125,7.222892819086604e-11
2015-04-01,short,97.46666677894738,195.25000021052634,484910708.07500005,2.2689667316009787e-11
2015-07-01,long,97.60657836210527,195.51233442894736,1267073.9281666665,5.8612072839825046e-08
2015-07-01,long,87.42753641473685,176.4266307776316,1047143.2250200002,5.42612827530147e-08
2015-07-01,long,97.48760652421052,195.28926223289477,1370882.7098333335,5.1702549057970923e-08
2015-07-01,long,98.3973481376842,196.9950277581579,1038667.1666666666,4.5572040698640794e-08
2015-07-01,long,97.09770431957897,194.55819559921053,1455034.912,3.935276893223045e-08
2015-07-01,long,98.97004410610526,198.06883269894735,1502070.2236066663,3.499399681872318e-08
2015-07-01,long,97.54808793978947,195.4026648871053,1337525.171833333,3.3419801344932234e-08
2015-07-01,long,94.33351478442106,189.3753402207895,1068792.0957499999,3.204753540990995e-08
2015-07-01,long,92.55932631578946,186.04873684210526,1172310.018166667,2.850324269990381e-08
2015-07-01,long,97.45622551326316,195.23042283736845,2485471.471,2.2601368312086735e-08
2015-07-01,long,96.26382900378945,192.99467938210526,1052073.8368333334,2.2562166660141272e-08
2015-07-01,long,88.74798704252632,178.90247570473684,1582629.3758333332,2.0756848898253178e-08
2015-07-01,long,99.0066905111579,198.13754470842105,1952766.2931666665,1.9509371321969444e-08
2015-07-01,long,96.213139648,192.89963684,1433304.4115,1.9010335835754886e-08
2015-07-01,long,94.15482191368422,189.0402910881579,1186195.0753333336,1.867338162422456e-08
2015-07-01,long,92.55761144252631,186.04552145473684,1204844.1241666668,1.8549601205196467e-08
2015-07-01,long,98.63040042105261,197.43200078947368,1675045.5056666664,1.828926453402361e-08
2015-07-01,long,96.30824764842106,193.0779643407895,1205876.2174999998,1.7781231916338893e-08
2015-07-01,long,98.26543846189473,196.74769711605262,1453562.5991666666,1.7635215507230342e-08
2015-07-01,long,97.95903162105263,196.17318428947368,1730545.5696666671,1.7598430174697996e-08
2015-07-01,long,87.77710428126315,177.08207052736842,1308806.9255000001,1.6751928933723974e-08
2015-07-01,long,97.56930040631579,195.4424382618421,1532839.9548333334,1.6487454997211085e-08
2015-07-01,long,92.57052053473684,186.06972600263157,3429370.484333333,1.6304450889832188e-08
2015-07-01,long,97.18662002947369,194.72491255526316,1630891.2949266667,1.5789567562999e-08
2015-07-01,long,98.58871282105264,197.35383653947366,2105576.9062066665,1.5782037713318037e-08
2015-07-01,long,95.13100168421053,190.8706281578947,1548804.8311666667,1.5734811424591965e-08
2015-07-01,long,92.00788998063157,185.01479371368418,1204822.0363333335,1.50892560187744e-08
2015-07-01,long,85.75696589473687,173.2943110526316,1384252.3438333333,1.5031848869444962e-08
2015-07-01,long,92.43826973431578,185.82175575184212,1897048.2598333333,1.4747073790882795e-08
2015-07-01,long,88.80885473684212,179.01660263157893,1643518.2815,1.466825493409169e-08
2015-07-01,long,88.97962907957896,179.33680452421052,2163956.840833334,1.4595464072083798e-08
2015-07-01,long,98.23101042526316,196.6831445473684,1677381.8816666668,1.4310950363248594e-08
2015-07-01,long,83.08473032421053,168.28386935789473,1234333.3123333333,1.4157932111284578e-08
2015-07-01,long,73.02958683789474,149.43047532105263,1209060.9963333337,1.3918880089301276e-08
2015-07-01,long,91.49872171789472,184.06010322105263,1596281.121,1.3685460845726752e-08
2015-07-01,long,93.58171702736843,187.9657194263158,1896985.7303333336,1.3408614740406634e-08
2015-07-01,long,94.00551777684211,188.76034583157897,1272065.2089999996,1.338776539380046e-08
2015-07-01,long,82.12616716547367,166.48656343526315,3153996.897,1.3352320035806474e-08
2015-07-01,long,98.91474454736841,197.96514602631578,2011947.1502433333,1.3242357398496565e-08
2015-07-01,long,90.70356305936842,182.56918073631581,1069181.20725,1.2874802645249355e-08
2015-07-01,long,76.68070484210526,156.27632157894737,1531857.1655,1.2573680498509359e-08
2015-07-01,long,93.25763921684211,187.35807353157895,3408858.117583333,1.2302549831259881e-08
2015-07-01,long,81.61364085642106,165.52557660578947,1939768.0446666663,1.223656578133003e-08
2015-07-01,long,86.48641517473683,174.66202845263157,2852392.73,1.210505329796625e-08
2015-07-01,long,93.57317542526316,187.9497039223684,1432909.0133333334,1.193594999727581e-08
2015-07-01,long,98.24442488126316,196.70829665236843,1304122.9135000003,1.1388943101512669e-08
2015-07-01,long,96.53824187494737,193.5092035155263,2459711.2894166666,1.1361751797606627e-08
2015-07-01,long,92.21269351578947,185.39880034210526,2278930.715166667,1.1097935369553636e-08
2015-07-01,long,80.85760184084211,164.10800345157895,2282669.913,1.109704906267144e-08
2015-07-01,long,88.2498495751579,177.96846795342105,1083647.3426666667,1.108867699605968e-08
2015-07-01,long,91.24968757894737,183.5931642105263,1977773.73525,1.1041372171499516e-08
2015-07-01,long,92.21097023494737,185.39556919052632,1362986.0193333332,1.0993151017171713e-08
2015-07-01,long,91.58575610989473,184.22329270605266,2413156.8521666666,1.0931907585440492e-08
2015-07-01,long,79.9837210071579,162.46947688842107,1376221.1463333333,1.0913298536668247e-08
2015-07-01,long,95.82280583073684,192.16776093263158,4294650.162333334,1.0874695317440081e-08
2015-07-01,long,96.05744956421053,192.60771793289476,1879283.2730833332,1.0801381206366256e-08
2015-07-01,long,95.548992,191.65436,4297283.691333333,1.0797341725222818e-08
2015-07-01,long,94.6101043705263,189.89394569473683,2720092.8532499997,1.0753389121339232e-08
2015-07-01,long,85.83698863157895,173.4443536842105,3875341.5373333334,1.0746182420594638e-08
2015-07-01,long,83.17330986863158,168.44995600368424,4576441.145272727,1.0213304119916965e-08
2015-07-01,long,87.87908518905263,177.2732847294737,1125839.3959166666,1.0009244425562957e-08
2015-07-01,long,91.67089182526315,184.3829221723684,1510958.5286666667,9.71788498075064e-09
2015-07-01,long,93.11843199031578,187.09705998184214,1888982.4343333335,9.60636908930787e-09
2015-07-01,long,84.11233344210527,170.2106252039474,1503413.0188333332,9.565987729407016e-09
2015-07-01,long,93.3725372631579,187.57350736842108,2865214.026333333,9.459320617012144e-09
2015-07-01,long,93.4311343831579,187.68337696842104,1652981.7148333334,9.450213263236206e-09
2015-07-01,long,88.43915499957896,178.32341562421053,1576327.8881666667,9.294011212742242e-09
2015-07-01,long,98.45040220968421,197.0945041431579,5474319.4964999985,9.224105391054863e-09
