year,ticker,list_kind,priced,entry_date,exit_date,price_col,return,benchmark_ret,abnormal_ret
2016,CVCY,addition,False,,,,,,
2021,CVCY,deletion,False,,,,,,
2023,CVCY,addition,False,,,,,,
2016,CVGI,deletion,True,2016-06-13,2016-06-24,adjClose,0.2207207207207207,-0.019684696454071005,0.2404054171747917
2017,CVGI,addition,True,2017-06-01,2017-06-23,adjClose,-0.09723889555822329,0.014105793450912563,-0.11134468900913586
2020,CVGI,deletion,True,2020-06-15,2020-06-26,adjClose,0.04761904761904767,-0.030640470954920174,0.07825951857396785
2021,CVGI,addition,True,2021-06-07,2021-06-25,adjClose,-0.07204861111111116,0.009467139915354084,-0.08151575102646524
2022,CVGI,deletion,True,2022-06-06,2022-06-24,adjClose,-0.20549927641099852,-0.06551746377655376,-0.13998181263444476
2023,CVGI,addition,True,2023-05-22,2023-06-23,adjClose,-0.06952380952380954,0.01571050492389836,-0.0852343144477079
2016,CVLY,addition,True,2016-06-13,2016-06-24,adjClose,-0.0034808552963015993,-0.019684696454071005,0.016203841157769405
2021,CVLY,deletion,True,2021-06-07,2021-06-25,adjClose,0.04356740133598769,0.009467139915354084,0.034100261420633604
2023,CVLY,addition,True,2023-05-22,2023-06-23,adjClose,0.1315336013817925,0.01571050492389836,0.11582309645789413
2019,CVM,addition,True,2019-06-10,2019-06-28,adjClose,0.4650349650349652,0.028299177250638685,0.43673578778432653
2022,CVM,deletion,True,2022-06-06,2022-06-24,adjClose,0.3167155425219941,-0.06551746377655376,0.38223300629854784
2022,CVRX,deletion,True,2022-06-06,2022-06-24,adjClose,0.16033057851239674,-0.06551746377655376,0.2258480422889505
2023,CVRX,addition,True,2023-05-22,2023-06-23,adjClose,0.02223816355810615,0.01571050492389836,0.006527658634207789
2018,CWBR,addition,True,2018-06-11,2018-06-22,adjClose,-0.09869848156182215,0.0062960964203993,-0.10499457798222145
2020,CWBR,addition,True,2020-06-15,2020-06-26,adjClose,-0.23140495867768596,-0.030640470954920174,-0.20076448772276578
2021,CWBR,deletion,True,2021-06-07,2021-06-25,adjClose,-0.09859154929577474,0.009467139915354084,-0.10805868921112882
2021,CWCO,deletion,True,2021-06-07,2021-06-25,adjClose,0.006379585326318882,0.009467139915354084,-0.003087554589035202
2023,CWCO,addition,True,2023-05-22,2023-06-23,adjClose,0.19232763089553373,0.01571050492389836,0.17661712597163537
2017,CYBE,addition,True,2017-06-01,2017-06-23,adjClose,0.00439560439560438,0.014105793450912563,-0.009710189055308183
2020,CYBE,addition,True,2020-06-15,2020-06-26,adjClose,0.0018662519440124647,-0.030640470954920174,0.03250672289893264
2021,CYBE,deletion,True,2021-06-07,2021-06-25,adjClose,0.19287396937573598,0.009467139915354084,0.1834068294603819
2022,CYBE,addition,True,2022-06-06,2022-06-24,adjClose,-0.22059476253883725,-0.06551746377655376,-0.1550772987622835
2022,DAKT,deletion,True,2022-06-06,2022-06-24,adjClose,-0.07738095238095233,-0.06551746377655376,-0.011863488604398564
2023,DAKT,addition,True,2023-05-22,2023-06-23,adjClose,0.025510204081632626,0.01571050492389836,0.009799699157734265
2019,DHX,addition,True,2019-06-10,2019-06-28,adjClose,-0.016528925619834767,0.028299177250638685,-0.04482810287047345
2021,DHX,deletion,True,2021-06-07,2021-06-25,adjClose,0.04334365325077405,0.009467139915354084,0.03387651333541997
2022,DHX,addition,True,2022-06-06,2022-06-24,adjClose,-0.23511904761904767,-0.06551746377655376,-0.1696015838424939
2016,DLA,addition,False,,,,,,
2019,DLA,addition,False,,,,,,
2020,DLA,deletion,False,,,,,,
2021,DMS,addition,False,,,,,,
2022,DMS,deletion,False,,,,,,
2020,DMTK,addition,False,,,,,,
2022,DMTK,deletion,False,,,,,,
2017,DNBF,addition,True,2017-06-01,2017-06-23,adjClose,0.07043343653161216,0.014105793450912563,0.056327643080699596
2019,DNBF,addition,True,2019-06-10,2019-06-28,adjClose,-0.011777777776878162,0.028299177250638685,-0.04007695502751685
2022,DOMA,addition,True,2022-06-06,2022-06-24,adjClose,-0.4019607843137255,-0.06551746377655376,-0.33644332053717174
2023,DOMA,deletion,True,2023-05-22,2023-06-23,adjClose,-0.2551770207080828,0.01571050492389836,-0.27088752563198115
2021,DRIO,addition,True,2021-06-07,2021-06-25,adjClose,0.09985387238188026,0.009467139915354084,0.09038673246652618
2022,DRIO,deletion,True,2022-06-06,2022-06-24,adjClose,-0.21911764705882353,-0.06551746377655376,-0.15360018328226976
2016,DRNA,deletion,True,2016-06-13,2016-06-24,adjClose,-0.05952380952380942,-0.019684696454071005,-0.03983911306973842
2018,DRNA,addition,True,2018-06-11,2018-06-22,adjClose,0.08505564387917341,0.0062960964203993,0.07875954745877412
2020,DRRX,addition,True,2020-06-15,2020-06-26,adjClose,0.05150214592274671,-0.030640470954920174,0.08214261687766689
2022,DRRX,deletion,True,2022-06-06,2022-06-24,adjClose,0.15203659333478536,-0.06551746377655376,0.21755405711133913
2017,DS,addition,False,,,,,,
2020,DS,deletion,False,,,,,,
2021,DS,addition,False,,,,,,
2022,DS,deletion,False,,,,,,
2019,DTIL,addition,True,2019-06-10,2019-06-28,adjClose,0.024748646558391485,0.028299177250638685,-0.0035505306922472
2022,DTIL,deletion,True,2022-06-06,2022-06-24,adjClose,-0.1807909604519774,-0.06551746377655376,-0.11527349667542364
2016,DWSN,addition,True,2016-06-13,2016-06-24,adjClose,-0.09625000000000006,-0.019684696454071005,-0.07656530354592905
2017,DWSN,deletion,True,2017-06-01,2017-06-23,adjClose,-0.04337349397590351,0.014105793450912563,-0.05747928742681607
2018,DWSN,addition,True,2018-06-11,2018-06-22,adjClose,0.0828729281767957,0.0062960964203993,0.0765768317563964
2017,DXLG,deletion,True,2017-06-01,2017-06-23,adjClose,0.02083333333333348,0.014105793450912563,0.006727539882420919
2022,DXLG,addition,True,2022-06-06,2022-06-24,adjClose,-0.21413276231263378,-0.06551746377655376,-0.14861529853608002
2020,DYAI,addition,True,2020-06-15,2020-06-26,adjClose,0.11664779161947902,-0.030640470954920174,0.1472882625743992
2021,DYAI,deletion,True,2021-06-07,2021-06-25,adjClose,-0.06377551020408168,0.009467139915354084,-0.07324265011943576
2017,EARN,addition,True,2017-06-01,2017-06-23,adjClose,0.07486263735650467,0.014105793450912563,0.060756843905592106
2020,EARN,addition,True,2020-06-15,2020-06-26,adjClose,-0.04182509505286924,-0.030640470954920174,-0.01118462409794907
2021,EARN,deletion,True,2021-06-07,2021-06-25,adjClose,-0.022673964036021177,0.009467139915354084,-0.03214110395137526
2021,EBET,addition,True,2021-06-07,2021-06-25,adjClose,0.011713030746705488,0.009467139915354084,0.0022458908313514048
2022,EBET,deletion,True,2022-06-06,2022-06-24,adjClose,-0.234375,-0.06551746377655376,-0.16885753622344624
2020,EBMT,addition,True,2020-06-15,2020-06-26,adjClose,-0.05690140845006175,-0.030640470954920174,-0.02626093749514158
2021,EBMT,deletion,True,2021-06-07,2021-06-25,adjClose,-0.05989477944455812,0.009467139915354084,-0.0693619193599122
2017,ECYT,deletion,True,2017-06-01,2017-06-23,adjClose,-0.44688644688644685,0.014105793450912563,-0.4609922403373594
2018,ECYT,addition,True,2018-06-11,2018-06-22,adjClose,-0.030239099859353136,0.0062960964203993,-0.036535196279752435
2017,EEX,addition,True,2017-06-01,2017-06-23,adjClose,0.019085538869164642,0.014105793450912563,0.0049797454182520795
2022,EEX,deletion,True,2022-06-06,2022-06-24,adjClose,0.08656716419675914,-0.06551746377655376,0.1520846279733129
2023,EEX,addition,True,2023-05-22,2023-06-23,adjClose,0.1755952380977841,0.01571050492389836,0.15988473317388574
2016,EGLE,deletion,True,2016-06-13,2016-06-24,adjClose,-0.05983074197996974,-0.019684696454071005,-0.04014604552589873
2017,EGLE,addition,True,2017-06-01,2017-06-23,adjClose,-0.017241379310547922,0.014105793450912563,-0.031347172761460484
2016,EGLT,addition,True,2016-06-13,2016-06-24,adjClose,-0.055666003976143186,-0.019684696454071005,-0.03598130752207218
2017,EGLT,deletion,True,2017-06-01,2017-06-23,adjClose,0.04205607476635498,0.014105793450912563,0.027950281315442416
2016,EIGR,addition,False,,,,,,
2017,EIGR,deletion,False,,,,,,
2019,EIGR,addition,False,,,,,,
2023,EIGR,deletion,False,,,,,,
2020,ELA,addition,True,2020-06-15,2020-06-26,adjClose,0.2659846547314577,-0.030640470954920174,0.2966251256863779
2021,ELA,deletion,True,2021-06-07,2021-06-25,adjClose,-0.1042830540037245,0.009467139915354084,-0.11375019391907859
2023,ELA,addition,True,2023-05-22,2023-06-23,adjClose,0.048048048048048075,0.01571050492389836,0.032337543124149715
2020,ELMD,addition,True,2020-06-15,2020-06-26,adjClose,0.0006596306068602509,-0.030640470954920174,0.031300101561780425
2021,ELMD,deletion,True,2021-06-07,2021-06-25,adjClose,0.11090047393364921,0.009467139915354084,0.10143333401829513
2018,ELOX,addition,False,,,,,,
2021,ELOX,deletion,False,,,,,,
2017,ELVT,addition,True,2017-06-01,2017-06-23,adjClose,0.11821974965229476,0.014105793450912563,0.1041139562013822
2020,ELVT,deletion,True,2020-06-15,2020-06-26,adjClose,-0.2763157894736842,-0.030640470954920174,-0.245675318518764
2021,EMKR,addition,True,2021-06-07,2021-06-25,adjClose,0.004020100502512669,0.009467139915354084,-0.005447039412841415
2022,EMKR,deletion,True,2022-06-06,2022-06-24,adjClose,0.014705882352941124,-0.06551746377655376,0.08022334612949489
2017,EML,addition,True,2017-06-01,2017-06-23,adjClose,-0.018062397371676697,0.014105793450912563,-0.03216819082258926
2021,EML,deletion,True,2021-06-07,2021-06-25,adjClose,-0.03866216631066277,0.009467139915354084,-0.048129306226016855
2019,ENOB,addition,False,,,,,,
2021,ENOB,deletion,False,,,,,,
2022,ENOB,addition,False,,,,,,
2023,ENOB,deletion,False,,,,,,
2016,ENPH,deletion,True,2016-06-13,2016-06-24,adjClose,0.07216494845360821,-0.019684696454071005,0.09184964490767922
2018,ENPH,addition,True,2018-06-11,2018-06-22,adjClose,0.4329004329004329,0.0062960964203993,0.4266043364800336
2016,ENZ,addition,True,2016-06-13,2016-06-24,adjClose,0.017574692447554385,-0.019684696454071005,0.03725938890162539
2021,ENZ,deletion,True,2021-06-07,2021-06-25,adjClose,0.042345276862729486,0.009467139915354084,0.0328781369473754
2021,EOSE,addition,True,2021-06-07,2021-06-25,adjClose,-0.1201171875,0.009467139915354084,-0.12958432741535408
2022,EOSE,deletion,True,2022-06-06,2022-06-24,adjClose,-0.23936170212765961,-0.06551746377655376,-0.17384423835110585
2023,EOSE,addition,True,2023-05-22,2023-06-23,adjClose,0.6635071090047393,0.01571050492389836,0.6477966040808409
2021,EPM,deletion,True,2021-06-07,2021-06-25,adjClose,0.11827114174480147,0.009467139915354084,0.10880400182944738
2023,EPM,addition,True,2023-05-22,2023-06-23,adjClose,-0.008753504664821499,0.01571050492389836,-0.02446400958871986
2022,ESCA,deletion,True,2022-06-06,2022-06-24,adjClose,-0.003869969044360544,-0.06551746377655376,0.06164749473219322
2023,ESCA,addition,True,2023-05-22,2023-06-23,adjClose,0.16417841820808055,0.01571050492389836,0.14846791328418218
2018,ESQ,addition,True,2018-06-11,2018-06-22,adjClose,-0.01674277016731307,0.0062960964203993,-0.02303886658771237
2021,ESQ,deletion,True,2021-06-07,2021-06-25,adjClose,-0.032323232322264084,0.009467139915354084,-0.04179037223761817
2022,ESQ,addition,True,2022-06-06,2022-06-24,adjClose,-0.15005274261603874,-0.06551746377655376,-0.08453527883948497
2016,ESSA,addition,True,2016-06-13,2016-06-24,adjClose,-0.023007008593705636,-0.019684696454071005,-0.003322312139634631
2021,ESSA,deletion,True,2021-06-07,2021-06-25,adjClose,0.05059474702464173,0.009467139915354084,0.041127607109287645
2023,ESSA,addition,True,2023-05-22,2023-06-23,adjClose,0.19407950740631064,0.01571050492389836,0.17836900248241228
2017,ESXB,addition,True,2017-06-01,2017-06-23,adjClose,-0.03086419753647407,0.014105793450912563,-0.04496999098738663
2021,ESXB,deletion,True,2021-06-07,2021-06-25,adjClose,-0.023372287147691795,0.009467139915354084,-0.03283942706304588
2022,ETNB,deletion,True,2022-06-06,2022-06-24,adjClose,-0.03342618384401108,-0.06551746377655376,0.03209127993254268
2023,ETNB,addition,True,2023-05-22,2023-06-23,adjClose,0.10277136258660513,0.01571050492389836,0.08706085766270677
2020,ETON,addition,True,2020-06-15,2020-06-26,adjClose,0.10181818181818181,-0.030640470954920174,0.13245865277310198
2021,ETON,deletion,True,2021-06-07,2021-06-25,adjClose,-0.006389776357827448,0.009467139915354084,-0.01585691627318153
2017,EVBN,addition,True,2017-06-01,2017-06-23,adjClose,-0.021250000000836433,0.014105793450912563,-0.035355793451748996
2021,EVBN,deletion,True,2021-06-07,2021-06-25,adjClose,-0.004464285713295824,0.009467139915354084,-0.013931425628649907
2023,EVBN,addition,True,2023-05-22,2023-06-23,adjClose,0.05824829931642128,0.01571050492389836,0.04253779439252292
2019,EVFM,addition,True,2019-06-10,2019-06-28,adjClose,0.04402515723270417,0.028299177250638685,0.015725979982065486
2021,EVFM,deletion,True,2021-06-07,2021-06-25,adjClose,0.13592233009708754,0.009467139915354084,0.12645519018173346
2017,EVI,addition,True,2017-06-01,2017-06-23,adjClose,0.5211970074832846,0.014105793450912563,0.507091214032372
2022,EVI,deletion,True,2022-06-06,2022-06-24,adjClose,-0.006951340613428614,-0.06551746377655376,0.05856612316312515
2023,EVI,addition,True,2023-05-22,2023-06-23,adjClose,0.14535182332060193,0.01571050492389836,0.12964131839670356
2018,EVLO,addition,True,2018-06-11,2018-06-22,adjClose,-0.043165467625899234,0.0062960964203993,-0.049461564046298534
2022,EVLO,deletion,True,2022-06-06,2022-06-24,adjClose,-0.0921052631578948,-0.06551746377655376,-0.026587799381341037
2016,EVLV,deletion,False,,,,,,
2022,EVLV,addition,True,2022-06-06,2022-06-24,adjClose,0.1709090909090909,-0.06551746377655376,0.23642655468564466
2016,EVRI,deletion,True,2016-06-13,2016-06-24,adjClose,-0.06918238993710701,-0.019684696454071005,-0.04949769348303601
2017,EVRI,addition,True,2017-06-01,2017-06-23,adjClose,0.04888888888888898,0.014105793450912563,0.03478309543797642
2021,EXPR,deletion,True,2021-06-07,2021-06-25,adjClose,0.24125874125874125,0.009467139915354084,0.23179160134338717
2022,EXPR,addition,True,2022-06-06,2022-06-24,adjClose,-0.17407407407407405,-0.06551746377655376,-0.10855661029752028
2023,EXPR,deletion,True,2023-05-22,2023-06-23,adjClose,-0.27210884353741505,0.01571050492389836,-0.2878193484613134
2019,EYPT,addition,True,2019-06-10,2019-06-28,adjClose,0.11564625850340127,0.028299177250638685,0.08734708125276258
2020,EYPT,deletion,True,2020-06-15,2020-06-26,adjClose,-0.059523809523809534,-0.030640470954920174,-0.02888333856888936
2021,EYPT,addition,True,2021-06-07,2021-06-25,adjClose,0.03703703703703698,0.009467139915354084,0.027569897121682896
2022,FATH,addition,True,2022-06-06,2022-06-24,adjClose,-0.13590263691683557,-0.06551746377655376,-0.07038517314028181
2023,FATH,deletion,True,2023-05-22,2023-06-23,adjClose,-0.3214571657325861,0.01571050492389836,-0.33716767065648445
2016,FBIO,addition,True,2016-06-13,2016-06-24,adjClose,-0.0902527075812275,-0.019684696454071005,-0.0705680111271565
2020,FBIO,addition,True,2020-06-15,2020-06-26,adjClose,-0.07773851590106018,-0.030640470954920174,-0.047098044946140005
2022,FBIO,deletion,True,2022-06-06,2022-06-24,adjClose,-0.03592879764114876,-0.06551746377655376,0.029588666135405006
2021,FBIZ,deletion,True,2021-06-07,2021-06-25,adjClose,-0.01860634804499206,0.009467139915354084,-0.028073487960346144
2022,FBIZ,addition,True,2022-06-06,2022-06-24,adjClose,-0.13369135104801066,-0.06551746377655376,-0.0681738872714569
2020,FBRX,deletion,True,2020-06-15,2020-06-26,adjClose,-0.21640211640211637,-0.030640470954920174,-0.1857616454471962
2021,FBRX,addition,True,2021-06-07,2021-06-25,adjClose,-0.16070588235294114,0.009467139915354084,-0.17017302226829523
2022,FBRX,deletion,True,2022-06-06,2022-06-24,adjClose,0.10169491525423724,-0.06551746377655376,0.167212379030791
2019,FCAP,addition,True,2019-06-10,2019-06-28,adjClose,0.05908363619775758,0.028299177250638685,0.030784458947118898
2021,FCAP,deletion,True,2021-06-07,2021-06-25,adjClose,-0.010248937898724386,0.009467139915354084,-0.01971607781407847
2018,FCCO,addition,True,2018-06-11,2018-06-22,adjClose,0.029411764704666554,0.0062960964203993,0.023115668284267255
2020,FCCO,addition,True,2020-06-15,2020-06-26,adjClose,-0.011650485439257174,-0.030640470954920174,0.018989985515663
2021,FCCO,deletion,True,2021-06-07,2021-06-25,adjClose,0.009999999999144915,0.009467139915354084,0.0005328600837908315
2023,FCCO,addition,True,2023-05-22,2023-06-23,adjClose,0.04353011330072243,0.01571050492389836,0.027819608376824068
2018,FCCY,addition,True,2018-06-11,2018-06-22,adjClose,0.025700934580768164,0.0062960964203993,0.019404838160368865
2021,FCCY,deletion,True,2021-06-07,2021-06-25,adjClose,-0.02719465649088637,0.009467139915354084,-0.036661796406240454
2017,FCEL,deletion,True,2017-06-01,2017-06-23,adjClose,0.18811881188118806,0.014105793450912563,0.1740130184302755
2018,FCEL,addition,True,2018-06-11,2018-06-22,adjClose,-0.17613636363636365,0.0062960964203993,-0.18243246005676295
2020,FCEL,addition,True,2020-06-15,2020-06-26,adjClose,-0.17716535433070868,-0.030640470954920174,-0.1465248833757885
2022,FCUV,addition,True,2022-06-06,2022-06-24,adjClose,-0.01170446232624367,-0.06551746377655376,0.053813001450310094
2023,FCUV,deletion,True,2023-05-22,2023-06-23,adjClose,-0.11585365853658536,0.01571050492389836,-0.13156416346048372
2018,FDBC,addition,True,2018-06-11,2018-06-22,adjClose,0.06630397823848266,0.0062960964203993,0.060007881818083364
2022,FDBC,deletion,True,2022-06-06,2022-06-24,adjClose,0.05709711846265808,-0.06551746377655376,0.12261458223921184
2023,FDBC,addition,True,2023-05-22,2023-06-23,adjClose,0.25470737913392894,0.01571050492389836,0.23899687421003057
2018,FENC,addition,True,2018-06-11,2018-06-22,adjClose,-0.003629764065335661,0.0062960964203993,-0.00992586048573496
2020,FENC,addition,True,2020-06-15,2020-06-26,adjClose,0.0322946175637393,-0.030640470954920174,0.06293508851865948
2021,FENC,deletion,True,2021-06-07,2021-06-25,adjClose,0.043785310734463234,0.009467139915354084,0.03431817081910915
2023,FENC,addition,True,2023-05-22,2023-06-23,adjClose,0.21573948439620083,0.01571050492389836,0.20002897947230247
2020,FET,deletion,True,2020-06-15,2020-06-26,adjClose,-0.20895522388059706,-0.030640470954920174,-0.1783147529256769
2023,FET,addition,True,2023-05-22,2023-06-23,adjClose,-0.09167671893848017,0.01571050492389836,-0.10738722386237853
2022,FFIE,addition,True,2022-06-06,2022-06-24,adjClose,-0.13588850174216027,-0.06551746377655376,-0.07037103796560651
2023,FFIE,deletion,True,2023-05-22,2023-06-23,adjClose,0.011140819964349458,0.01571050492389836,-0.004569684959548903
2016,FFNW,addition,True,2016-06-13,2016-06-24,adjClose,0.015600624014075581,-0.019684696454071005,0.035285320468146586
2020,FFNW,deletion,True,2020-06-15,2020-06-26,adjClose,-0.04262295082258338,-0.030640470954920174,-0.01198247986766321
2017,FGBI,addition,True,2017-06-01,2017-06-23,adjClose,0.013792502934705686,0.014105793450912563,-0.00031329051620687665
2021,FGBI,deletion,True,2021-06-07,2021-06-25,adjClose,-0.04164590006940283,0.009467139915354084,-0.051113039984756914
2022,FGBI,addition,True,2022-06-06,2022-06-24,adjClose,-0.1548284755689162,-0.06551746377655376,-0.08931101179236245
2023,FGBI,deletion,True,2023-05-22,2023-06-23,adjClose,-0.04149107809531283,0.01571050492389836,-0.05720158301921119
2018,FIXX,addition,False,,,,,,
2022,FIXX,deletion,False,,,,,,
2017,FLGT,deletion,True,2017-06-01,2017-06-23,adjClose,0.11378205128205132,0.014105793450912563,0.09967625783113876
2020,FLGT,addition,True,2020-06-15,2020-06-26,adjClose,-0.018787878787878687,-0.030640470954920174,0.011852592167041487
2020,FLXS,deletion,True,2020-06-15,2020-06-26,adjClose,-0.027043021063991368,-0.030640470954920174,0.0035974498909288055
2021,FLXS,addition,True,2021-06-07,2021-06-25,adjClose,-0.1224407868324553,0.009467139915354084,-0.13190792674780938
2022,FLXS,deletion,True,2022-06-06,2022-06-24,adjClose,0.060666335158131135,-0.06551746377655376,0.1261837989346849
2017,FMAO,addition,True,2017-06-01,2017-06-23,adjClose,0.03582998814651961,0.014105793450912563,0.021724194695607046
2021,FMAO,deletion,True,2021-06-07,2021-06-25,adjClose,-0.0049931911073812785,0.009467139915354084,-0.014460331022735362
2022,FMAO,addition,True,2022-06-06,2022-06-24,adjClose,-0.17483378478084755,-0.06551746377655376,-0.10931632100429378
2019,FNCB,addition,True,2019-06-10,2019-06-28,adjClose,0.07500000000472085,0.028299177250638685,0.04670082275408216
2021,FNCB,deletion,True,2021-06-07,2021-06-25,adjClose,-0.008219178077454536,0.009467139915354084,-0.01768631799280862
2021,FNCH,addition,False,,,,,,
2022,FNCH,deletion,False,,,,,,
2016,FNWB,addition,True,2016-06-13,2016-06-24,adjClose,0.0023790642297019104,-0.019684696454071005,0.022063760683772915
2021,FNWB,deletion,True,2021-06-07,2021-06-25,adjClose,0.003370786515914048,0.009467139915354084,-0.006096353399440035
2017,FONR,addition,True,2017-06-01,2017-06-23,adjClose,0.07116104868913875,0.014105793450912563,0.05705525523822619
2020,FONR,addition,True,2020-06-15,2020-06-26,adjClose,-0.12835328105654142,-0.030640470954920174,-0.09771281010162125
2021,FONR,deletion,True,2021-06-07,2021-06-25,adjClose,-0.053937432578209266,0.009467139915354084,-0.06340457249356335
2021,FORA,addition,True,2021-06-07,2021-06-25,adjClose,0.054054054054053946,0.009467139915354084,0.04458691413869986
2022,FORA,deletion,True,2022-06-06,2022-06-24,adjClose,0.2078651685393258,-0.06551746377655376,0.27338263231587956
2019,FRAF,addition,True,2019-06-10,2019-06-28,adjClose,-0.014987080103116335,0.028299177250638685,-0.04328625735375502
2021,FRAF,deletion,True,2021-06-07,2021-06-25,adjClose,0.009933774835390041,0.009467139915354084,0.00046663492003595763
2016,FRBK,addition,False,,,,,,
2023,FRBK,deletion,False,,,,,,
2021,FREE,addition,True,2021-06-07,2021-06-25,adjClose,0.05460218408736339,0.009467139915354084,0.04513504417200931
2023,FREE,deletion,True,2023-05-22,2023-06-23,adjClose,-0.012658227848101222,0.01571050492389836,-0.028368732771999583
2022,FRGI,deletion,True,2022-06-06,2022-06-24,adjClose,-0.0307898259705488,-0.06551746377655376,0.03472763780600496
2023,FRGI,addition,True,2023-05-22,2023-06-23,adjClose,0.09690444145356669,0.01571050492389836,0.08119393652966833
2020,FRO,addition,True,2020-06-15,2020-06-26,adjClose,-0.1336633663431398,-0.030640470954920174,-0.10302289538821963
2023,FRO,deletion,True,2023-05-22,2023-06-23,adjClose,0.031880733739926725,0.01571050492389836,0.016170228816028365
2016,FRSH,deletion,False,,,,,,
2023,FRSH,addition,True,2023-05-22,2023-06-23,adjClose,0.039102564102564186,0.01571050492389836,0.023392059178665825
2018,FSBW,addition,True,2018-06-11,2018-06-22,adjClose,-0.01679693996433429,0.0062960964203993,-0.02309303638473359
2022,FSBW,deletion,True,2022-06-06,2022-06-24,adjClose,-0.04793831713101182,-0.06551746377655376,0.017579146645541943
2023,FSBW,addition,True,2023-05-22,2023-06-23,adjClose,0.04823488290964173,0.01571050492389836,0.03252437798574337
2018,FSFG,addition,True,2018-06-11,2018-06-22,adjClose,0.01306462821159271,0.0062960964203993,0.006768531791193411
2020,FSFG,addition,True,2020-06-15,2020-06-26,adjClose,-0.030519046559455032,-0.030640470954920174,0.00012142439546514172
2021,FSFG,deletion,True,2021-06-07,2021-06-25,adjClose,0.012530850041793995,0.009467139915354084,0.0030637101264399114
2016,FSTR,deletion,True,2016-06-13,2016-06-24,adjClose,-0.04465037910540448,-0.019684696454071005,-0.024965682651333476
2017,FSTR,addition,True,2017-06-01,2017-06-23,adjClose,0.059945504087193235,0.014105793450912563,0.04583971063628067
2021,FSTR,deletion,True,2021-06-07,2021-06-25,adjClose,-0.05117493472584844,0.009467139915354084,-0.060642074641202526
2020,FTSI,deletion,True,2020-06-15,2020-06-26,adjClose,-0.19801980198019797,-0.030640470954920174,-0.1673793310252778
2021,FTSI,addition,True,2021-06-07,2021-06-25,adjClose,0.06604823747680899,0.009467139915354084,0.05658109756145491
2016,FUEL,deletion,True,2016-06-13,2016-06-24,adjClose,-0.008968609865470878,-0.019684696454071005,0.010716086588600127
2017,FUEL,addition,True,2017-06-01,2017-06-23,adjClose,-0.07516339869281041,0.014105793450912563,-0.08926919214372298
2018,FUNC,addition,True,2018-06-11,2018-06-22,adjClose,-0.008810572687399487,0.0062960964203993,-0.015106669107798787
2020,FUNC,addition,True,2020-06-15,2020-06-26,adjClose,0.013194444441644748,-0.030640470954920174,0.04383491539656492
2021,FUNC,deletion,True,2021-06-07,2021-06-25,adjClose,-0.04046242774285813,0.009467139915354084,-0.049929567658212215
2021,FUV,addition,False,,,,,,
2022,FUV,deletion,False,,,,,,
2021,FVCB,deletion,True,2021-06-07,2021-06-25,adjClose,-0.003930376193182039,0.009467139915354084,-0.013397516108536123
2022,FVCB,addition,True,2022-06-06,2022-06-24,adjClose,-0.11692759295127164,-0.06551746377655376,-0.05141012917471788
2016,FVE,deletion,True,2016-06-13,2016-06-24,adjClose,-0.11557788944723602,-0.019684696454071005,-0.09589319299316501
2020,FVE,addition,True,2020-06-15,2020-06-26,adjClose,-0.01225490196078427,-0.030640470954920174,0.018385568994135904
2021,FVE,deletion,True,2021-06-07,2021-06-25,adjClose,-0.09348914858096835,0.009467139915354084,-0.10295628849632243
2016,GAIA,addition,True,2016-06-13,2016-06-24,adjClose,0.001310615989515096,-0.019684696454071005,0.0209953124435861
2021,GAIA,deletion,True,2021-06-07,2021-06-25,adjClose,-0.11964549483013287,0.009467139915354084,-0.12911263474548695
2019,GALT,addition,True,2019-06-10,2019-06-28,adjClose,0.10666666666666669,0.028299177250638685,0.078367489416028
2021,GALT,deletion,True,2021-06-07,2021-06-25,adjClose,-0.1309823677581864,0.009467139915354084,-0.14044950767354047
2020,GAN,addition,False,,,,,,
2022,GAN,deletion,False,,,,,,
2021,GBOX,addition,True,2021-06-07,2021-06-25,adjClose,-0.14723926380368102,0.009467139915354084,-0.1567064037190351
2022,GBOX,deletion,True,2022-06-06,2022-06-24,adjClose,-0.49593495934959353,-0.06551746377655376,-0.43041749557303977
2016,GCBC,addition,True,2016-06-13,2016-06-24,adjClose,-0.030303030303455825,-0.019684696454071005,-0.01061833384938482
2021,GCBC,deletion,True,2021-06-07,2021-06-25,adjClose,-0.08800000000158514,0.009467139915354084,-0.09746713991693923
2022,GCBC,addition,True,2022-06-06,2022-06-24,adjClose,-0.14722863741558745,-0.06551746377655376,-0.08171117363903369
2018,GDP,addition,True,2018-06-11,2018-06-22,adjClose,0.010196078431372602,0.0062960964203993,0.003899982010973302
2021,GDP,deletion,True,2021-06-07,2021-06-25,adjClose,0.2959641255605381,0.009467139915354084,0.286496985645184
2016,GENC,addition,True,2016-06-13,2016-06-24,adjClose,-0.0027266530334014716,-0.019684696454071005,0.016958043420669533
2021,GENC,deletion,True,2021-06-07,2021-06-25,adjClose,-0.000803858520900258,0.009467139915354084,-0.010270998436254342
2023,GENC,addition,True,2023-05-22,2023-06-23,adjClose,0.02974504249291776,0.01571050492389836,0.0140345375690194
2019,GEOS,addition,True,2019-06-10,2019-06-28,adjClose,0.20111287758346585,0.028299177250638685,0.17281370033282717
2020,GEOS,deletion,True,2020-06-15,2020-06-26,adjClose,-0.07832167832167836,-0.030640470954920174,-0.04768120736675818
