company,symbol,sector,list_kind,index_kind,source_file
KEMPHARM,KMPH,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
KEWAUNEE SCIENTIFIC CORP,KEQU,Consumer Discretionary,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
KINTARA THERAPEUTICS,KTRA,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
KIRKLANDS INC,KIRK,Consumer Discretionary,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
KOPIN CORP,KOPN,Technology,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
KOSS,KOSS,Consumer Discretionary,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
KUBIENT,KBNT,Technology,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
LANDSEA HOMES CORP (A),LSEA,Consumer Discretionary,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
LAREDO PETROLEUM INC,LPI,Energy,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
Larimar Therapeutics Inc,LRMR,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
LEE ENTERPRISES INC,LEE,Consumer Discretionary,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
LIFEMD INC,LFMD,Consumer Staples,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
LIGHTBRIDGE,LTBR,Industrials,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
LIGHTNING EMOTORS INC,ZEV,Industrials,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
LIMBACH HOLDINGS INC,LMB,Industrials,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
LINEAGE CELL THERAPEUTIC,LCTX,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
LIPOCINE INC,LPCN,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
LIVE VENTURES INC,LIVE,Consumer Discretionary,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
LONGBOARD PHARMACEUTICAL,LBPH,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
LUBYS INC,LUB,Consumer Discretionary,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
LUCIRA HEALTH,LHDX,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
MAIDEN HOLDINGS LTD,MHLD,Financials,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
MANNATECH INC,MTEX,Consumer Staples,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
MARCUS CORP,MCS,Consumer Discretionary,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
MBIA INC,MBI,Financials,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
MECHANICAL TECH,MKTY,Industrials,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
MEDAVAIL HOLDINGS INC,MDVL,Consumer Staples,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
MEDIWOUND,MDWD,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
METROMILE INC (A),MILE,Financials,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
MICT INC,MICT,Industrials,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
MIMEDX GROUP,MDXG,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
MIND MEDICINE MINDMED,MNMD,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
MIND TECHNOLOGY INC,MIND,Energy,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
MOLECULIN BIOTECH INC,MBRX,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
MONAKER GROUP,MKGI,Consumer Discretionary,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
MOVANO,MOVE,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
MSG NETWORKS INC,MSGN,Consumer Discretionary,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
MYMD PHARMACEUTICALS,MYMD,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
MYOMO,MYO,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
NATIONAL WESTERN LIFE,NWLI,Financials,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
NATUS MEDICAL INC,NTUS,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
NAVIDEA BIOPHARMA INC,NAVB,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
NAVIOS MARITIME HOLDINGS,NM,Industrials,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
NCS MULTISTAGE HOLD,NCSM,Energy,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
NET ELEMENT INC,NETE,Industrials,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
NETSOL TECHNOLOGIES INC,NTWK,Technology,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
NEUROPACE,NPCE,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
NEW YORK CITY REIT,NYC,Real Estate,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
NEXTCURE,NXTC,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
NKARTA,NKTX,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
NORTHERN OIL & GAS INC,NOG,Energy,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
NORTHFIELD BANCORP INC,NFBK,Financials,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
NOVAN INC,NOVN,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
NOVO INTEGRATED SCIENCES,NVOS,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
NUVEE HOLDING CORP,NVVE,Technology,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
NUVERRA ENVTL SOLUTIONS,NES,Energy,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
NUZEE,NUZE,Consumer Staples,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
OBLONG,OBLG,Technology,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
OCEAN POWER,OPTT,Energy,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
OCUPHIRE PHARMA INC,OCUP,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
OCWEN FINANCIAL CORP,OCN,Financials,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
ODONATE THERAPEUTICS INC,ODT,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
OLB GROUP,OLB,Industrials,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
OLEMA PHARMACEUTICALS,OLMA,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
ONDAS HOLDINGS,ONDS,Consumer Discretionary,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
ONESPAWORLD HOLDINGS,OSW,Consumer Discretionary,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
ORASURE TECHNOLOGIES INC,OSUR,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
ORBITAL ENERGY GROUP,OEG,Industrials,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
ORGANOVO HLDGS INC,ONVO,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
ORIC PHARMACEUTICALS,ORIC,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
ORTHOFIX MEDICAL INC,OFIX,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
OUTLOOK THERAPEUTICS INC,OTLK,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
PAE INCORPORATED (A),PAE,Industrials,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
PALISADE BIO,PALI,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
PANBELA THERAPEUTICS,PBLA,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
PAR PACIFIC HOLDINGS INC,PARR,Energy,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
PARTS ID INC (A),ID,Consumer Discretionary,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
PARTY CITY HOLDCO INC,PRTY,Consumer Discretionary,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
PATRIOT NATIONAL BANCORP,PNBK,Financials,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
PATRIOT TRANSPORT HLDG,PATI,Industrials,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
PDS BIOTECHNOLOGY CORP,PDSB,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
PEABODY ENERGY CORP,BTU,Energy,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
PEDEVCO CORP,PED,Energy,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
PERDOCEO EDUCATION CORP,PRDO,Consumer Discretionary,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
PERFORMANT FINANCIAL COR,PFMT,Industrials,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
PERPETUA RESOURCES,PPTA,Basic Materials,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
PHIO PHARMACEUTICALS COR,PHIO,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
PHUNWARE INC,PHUN,Technology,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
PIONEER POWER SOLUTIONS,PPSI,Industrials,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
PLUS THERAPEUTICS INC,PSTV,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
PLX PHARMA INC,PLXP,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
POLAR POWER,POLA,Industrials,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
PORCH GROUP INC (A),PRCH,Technology,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
PORTAGE BIOTECH,PRTG,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
POSEIDA THERAPEUTICS,PSTX,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
POWER REIT,PW,Real Estate,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
PRECIPIO,PRPO,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
PREDICTIVE ONCOLOGY INC,POAI,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
PRESIDIO PROPERTY TRUST,SQFT,Real Estate,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
PROCESSA PHARMACEUTICALS,PCSA,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
PROFIRE ENERGY INC,PFIE,Energy,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
PROMETHEUS BIOSCIENCES,RXDX,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
PROPHASE LABS INC,PRPH,Consumer Staples,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
PROTALIX BIO THERA,PLX,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
PUMA BIOTECHNOLOGY INC,PBYI,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
QUALIGEN THERAPEUTICS,QLGN,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
QUEST RESOURCE HOLDING,QRHC,Utilities,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
QUMU CORPORATION,QUMU,Technology,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
QUOTIENT LIMITED,QTNT,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
RADIUS GLOBAL INFRASTRUC,RADI,Real Estate,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
RAIN THERAPEUTICS,RAIN,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
RCM TECHNOLOGIES INC,RCMT,Industrials,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
REALNETWORKS INC,RNWK,Technology,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
RED CAT HOLDINGS,RCAT,Consumer Discretionary,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
REEDS INC,REED,Consumer Staples,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
REGIONAL HEALTH PPTYS,RHE,Real Estate,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
RELMADA THERAPEUTICS,RLMD,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
RENEO PHARMACEUTICALS,RPHM,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
REVIVA PHARMA HOLDINGS,RVPH,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
REVLON INC,REV,Consumer Discretionary,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
REWALK ROBOTICS INC,RWLK,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
REZOLUTE,RZLT,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
RILEY EXPLORATION PERMIA,REPX,Energy,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
RING ENERGY INC,REI,Energy,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
ROCKY MOUNTAIN CHOCOLATE,RMCF,Consumer Staples,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
ROMEO POWER INC (A),RMO,Consumer Discretionary,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
RUMBLEON INC,RMBL,Consumer Discretionary,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SALARIUS PHARMACEUTICALS,SLRX,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SALEM MEDIA GROUP INC,SALM,Consumer Discretionary,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SANARA MEDTECH,SMTI,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SCANSOURCE INC,SCSC,Technology,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SCYNEXIS INC,SCYX,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SECOND SIGHT MEDICAL PRO,EYES,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SEELOS THERAPEUTICS INC,SEEL,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SELECT ENERGY SERVICES,WTTR,Energy,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SELLAS LIFE SCIENCES,SLS,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SENSEONICS HOLDINGS INC,SENS,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SESEN BIO INC,SESN,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SHIFT TECHNOLOGIES (A),SFT,Consumer Discretionary,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SHIFTPIXY,PIXY,Industrials,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SIERRA ONCOLOGY,SRRA,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SIFCO INDUSTRIES,SIF,Industrials,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SIGILON THERAPEUTICS,SGTX,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SIGMA LABS,SGLB,Technology,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SILVERSUN TECHNOLOGIES,SSNT,Technology,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SINTX TECHNOLOGIES INC,SINT,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SIO GENE THERAPIES INC,SIOX,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SKYWATER TECHNOLOGY,SKYT,Technology,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SMART SAND INC,SND,Energy,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SMITH MIDLAND,SMID,Industrials,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SOC TELEMED INC (A),TLMD,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SOCKET MOBILE,SCKT,Industrials,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SPAR GROUP INC,SGRP,Consumer Discretionary,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SRAX INC,SRAX,Consumer Discretionary,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
STABILIS ENERGY INC,SLNG,Energy,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
STARRETT L S CO,SCX,Industrials,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
STATE AUTO FINANCIAL,STFC,Financials,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
STEEL CONNECT INC,STCN,Technology,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
STEM INC (A),STEM,Energy,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
STONEMOR,STON,Consumer Discretionary,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SUMMER INFANT,SUMR,Consumer Discretionary,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SUMMIT THERAPEUTICS INC,SMMT,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SUMMIT WIRELESS,WISA,Technology,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SUNWORKS INC,SUNW,Energy,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SUPER LEAGUE GAMING,SLGG,Technology,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SUPPORT.COM INC,SPRT,Technology,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
SYPRIS SOLUTIONS,SYPR,Industrials,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
T2 BIOSYSTEMS INC,TTOO,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
TALARIS THERAPEUTICS,TALS,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
TAYSHA GENE THERAPIES,TSHA,Health Care,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
TEEKAY CORP,TK,Industrials,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
TEEKAY TANKERS LTD,TNK,Industrials,additions,rmicro,2021_20210605015015_russell_microcap_additions_-_2021.pdf
