member,reference,construction,sector_group,entry_date,exit_date,holding_days,exit_reason,direction,entry_z,trade_pnl,trade_gross,trade_cost,profitable
MTDR,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-06-10,2016-06-17,5,time_forced,long_ref_short_m,2.9589103480917696,-0.01380974415018968,0.013146945694745067,0.026956689844934746,False
MTDR,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-06-20,2016-06-27,5,time_forced,long_ref_short_m,2.6251525242207134,0.0053787772298885695,0.03233546707482332,0.026956689844934746,True
NGS,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-01-05,2016-01-12,5,time_forced,long_ref_short_m,2.87137018656442,-0.11223709691417534,-0.07753695431926474,0.03470014259491058,False
NGS,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-01-13,2016-01-21,5,time_forced,long_ref_short_m,4.158746758699564,0.002292269087411491,0.036992411682322084,0.03470014259491058,True
NGS,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-01-22,2016-01-29,5,time_forced,long_ref_short_m,3.2462232898849863,0.0028185691211259547,0.037518711716036546,0.03470014259491058,True
NGS,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-02-01,2016-02-08,5,time_forced,long_ref_short_m,3.3417930548389045,-0.057910576011744104,-0.023210433416833508,0.03470014259491058,False
NGS,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-02-09,2016-02-17,5,time_forced,long_ref_short_m,3.719798951692679,-0.005638561901750494,0.029061580693160095,0.03470014259491058,False
NGS,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-02-18,2016-02-25,5,time_forced,long_ref_short_m,3.722997979717881,-0.06473850670921653,-0.030038364114305945,0.03470014259491058,False
NGS,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-02-26,2016-03-04,5,time_forced,long_ref_short_m,4.192241847154278,0.05543548744760678,0.09013563004251737,0.03470014259491058,True
NGS,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-03-07,2016-03-14,5,time_forced,long_ref_short_m,2.524592566525845,-0.09074675655897241,-0.05604661396406182,0.03470014259491058,False
NGS,"['AMPY', 'CRK', 'GTE', 'MTDR', 'NGS', 'NOG', 'REI', 'TTI', 'WTI']",basket,13,2016-03-15,2016-03-22,5,time_forced,long_ref_short_m,4.149651158518498,-0.035940054916779596,-0.0012399123218690064,0.03470014259491058,False
