member,reference,construction,sector_group,entry_date,exit_date,holding_days,exit_reason,direction,entry_z,trade_pnl,trade_gross,trade_cost,profitable,cycle,entry_mcap,entry_dvol,price,mcap_decile,dvol_decile
SNDA,"['ADUS', 'ENSG', 'NHC', 'SNDA']",basket,80,2018-10-18,2018-10-25,5,time_forced,long_m_short_ref,-3.132285138596342,-0.0525915950599005,-0.0219515535853671,0.0306400414745333,False,5,456482520.0,5276085.743499999,15.21,4,5
SNDA,"['ADUS', 'ENSG', 'NHC', 'SNDA']",basket,80,2018-10-26,2018-11-02,5,time_forced,long_m_short_ref,-3.374467563057142,-0.0129920630765701,0.0176479783979632,0.0306400414745333,False,5,456482520.0,5276085.743499999,15.21,4,5
SNDA,"['ADUS', 'ENSG', 'NHC', 'SNDA']",basket,80,2018-11-05,2018-11-12,5,time_forced,long_m_short_ref,-3.092617105801706,-0.1524717400948727,-0.1218316986203393,0.0306400414745333,False,5,456482520.0,5276085.743499999,15.21,4,5
SNDA,"['ADUS', 'ENSG', 'NHC', 'SNDA']",basket,80,2018-11-13,2018-11-20,5,time_forced,long_m_short_ref,-4.291850357503734,-0.0029506343984607,0.0276894070760725,0.0306400414745333,False,5,456482520.0,5276085.743499999,15.21,4,5
SNDA,"['ADUS', 'ENSG', 'NHC', 'SNDA']",basket,80,2018-11-21,2018-11-29,5,time_forced,long_m_short_ref,-3.8869588274562856,0.0063286207339205,0.0369686622084539,0.0306400414745333,True,5,456482520.0,5276085.743499999,15.21,4,5
SNDA,"['ADUS', 'ENSG', 'NHC', 'SNDA']",basket,80,2018-11-30,2018-12-10,5,time_forced,long_m_short_ref,-3.64659735769823,-0.0552134903340096,-0.0245734488594762,0.0306400414745333,False,5,456482520.0,5276085.743499999,15.21,4,5
SNDA,"['ADUS', 'ENSG', 'NHC', 'SNDA']",basket,80,2018-12-11,2018-12-18,5,time_forced,long_m_short_ref,-3.917866540158825,-0.0495139192398055,-0.0188738777652722,0.0306400414745333,False,5,456482520.0,5276085.743499999,15.21,4,5
SNDA,"['ADUS', 'ENSG', 'NHC', 'SNDA']",basket,80,2018-12-19,2018-12-27,5,time_forced,long_m_short_ref,-4.18253724491974,-0.0669933209341011,-0.0363532794595677,0.0306400414745333,False,5,456482520.0,5276085.743499999,15.21,4,5
SNDA,"['ADUS', 'ENSG', 'NHC', 'SNDA']",basket,80,2018-12-28,2018-12-31,1,period_forced_close,long_m_short_ref,-4.427713176413212,-0.0318583265289887,-0.0012947223128357,0.0305636042161529,False,5,456482520.0,5276085.743499999,15.21,4,5
FCN,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-07-26,2018-08-02,5,time_forced,long_ref_short_m,2.6805236544965894,-0.0597798332657352,-0.0354558991738055,0.0243239340919297,False,5,1469613520.0,12918720.692166666,34.96,8,8
FCN,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-08-03,2018-08-10,5,time_forced,long_ref_short_m,3.056916052867087,-0.0089773433069219,0.0153465907850078,0.0243239340919297,False,5,1469613520.0,12918720.692166666,34.96,8,8
FCN,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-08-13,2018-08-20,5,time_forced,long_ref_short_m,2.8692256079281004,-0.0029613401452677,0.021362593946662,0.0243239340919297,False,5,1469613520.0,12918720.692166666,34.96,8,8
FCN,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-08-21,2018-08-28,5,time_forced,long_ref_short_m,2.6806181250879533,-0.0118145554142991,0.0125093786776305,0.0243239340919297,False,5,1469613520.0,12918720.692166666,34.96,8,8
FCN,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-08-30,2018-09-07,5,time_forced,long_ref_short_m,2.534070680442741,-0.0288713107972722,-0.0045473767053424,0.0243239340919297,False,5,1469613520.0,12918720.692166666,34.96,8,8
FCN,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-09-10,2018-09-17,5,time_forced,long_ref_short_m,2.574818693244115,-0.0248674858953825,-0.0005435518034527,0.0243239340919297,False,5,1469613520.0,12918720.692166666,34.96,8,8
FCN,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-09-18,2018-09-25,5,time_forced,long_ref_short_m,2.6363758033479643,-0.0253031791112871,-0.0009792450193574,0.0243239340919297,False,5,1469613520.0,12918720.692166666,34.96,8,8
FCN,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-09-26,2018-10-03,5,time_forced,long_ref_short_m,2.716182727161088,-0.0232526719159522,0.0010712621759774,0.0243239340919297,False,5,1469613520.0,12918720.692166666,34.96,8,8
FCN,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-10-04,2018-10-11,5,time_forced,long_ref_short_m,2.7264562792605536,-0.018644812542569,0.0056791215493606,0.0243239340919297,False,5,1469613520.0,12918720.692166666,34.96,8,8
FCN,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-10-12,2018-10-19,5,time_forced,long_ref_short_m,2.738733366304387,-0.0233163389907163,0.0010075951012134,0.0243239340919297,False,5,1469613520.0,12918720.692166666,34.96,8,8
FCN,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-10-22,2018-10-29,5,time_forced,long_ref_short_m,2.7423646526057026,-0.0444214105970651,-0.0200974765051353,0.0243239340919297,False,5,1469613520.0,12918720.692166666,34.96,8,8
FCN,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-10-30,2018-11-06,5,time_forced,long_ref_short_m,2.9117546030392525,0.0030384175610116,0.0273623516529414,0.0243239340919297,True,5,1469613520.0,12918720.692166666,34.96,8,8
FCN,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-11-07,2018-11-14,5,time_forced,long_ref_short_m,2.862407853385176,-0.0319724513963681,-0.0076485173044383,0.0243239340919297,False,5,1469613520.0,12918720.692166666,34.96,8,8
FCN,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-11-15,2018-11-23,5,time_forced,long_ref_short_m,2.982885730885993,-0.0288493562140221,-0.0045254221220923,0.0243239340919297,False,5,1469613520.0,12918720.692166666,34.96,8,8
FCN,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-11-26,2018-12-03,5,time_forced,long_ref_short_m,3.128333794532056,-0.028380893688128,-0.0040569595961983,0.0243239340919297,False,5,1469613520.0,12918720.692166666,34.96,8,8
FCN,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-12-04,2018-12-12,5,time_forced,long_ref_short_m,3.207450815691629,0.0097317631529744,0.0340556972449041,0.0243239340919297,True,5,1469613520.0,12918720.692166666,34.96,8,8
FCN,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-12-13,2018-12-20,5,time_forced,long_ref_short_m,2.9049356687850696,-0.0272148067129771,-0.0028908726210473,0.0243239340919297,False,5,1469613520.0,12918720.692166666,34.96,8,8
FCN,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-12-21,2018-12-31,5,time_forced,long_ref_short_m,2.9774447721949957,-0.0587010563913273,-0.0343771222993975,0.0243239340919297,False,5,1469613520.0,12918720.692166666,34.96,8,8
FORR,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-11-19,2018-11-27,5,time_forced,long_ref_short_m,2.7006693221298472,-0.0471409724412771,-0.017718552188547,0.02942242025273,False,5,718833150.0,2064958.895,39.15,5,2
FORR,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-11-28,2018-12-06,5,time_forced,long_ref_short_m,4.110119724887677,0.0078459697463342,0.0372683899990643,0.02942242025273,True,5,718833150.0,2064958.895,39.15,5,2
FORR,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-12-07,2018-12-14,5,time_forced,long_ref_short_m,3.520325171797125,-0.025347958945884,0.0040744613068459,0.02942242025273,False,5,718833150.0,2064958.895,39.15,5,2
FORR,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-12-17,2018-12-24,5,time_forced,long_ref_short_m,3.108218179502745,-0.0480670125163786,-0.0186445922636486,0.02942242025273,False,5,718833150.0,2064958.895,39.15,5,2
FORR,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-12-26,2018-12-31,3,period_forced_close,long_ref_short_m,4.397333218304505,-0.0290547425641521,0.0003262681676694,0.0293810107318216,False,5,718833150.0,2064958.895,39.15,5,2
HCKT,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-08-23,2018-08-30,5,time_forced,long_ref_short_m,2.548197375499861,-0.0345835423621552,-0.0057778811631007,0.0288056611990544,False,5,809654342.0,3420915.361833334,15.5,6,3
HCKT,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-08-31,2018-09-10,5,time_forced,long_ref_short_m,2.858947930137031,-0.0189902076413036,0.0098154535577508,0.0288056611990544,False,5,809654342.0,3420915.361833334,15.5,6,3
HCKT,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-09-11,2018-09-18,5,time_forced,long_ref_short_m,2.7663777948010657,-0.0408237729520439,-0.0120181117529895,0.0288056611990544,False,5,809654342.0,3420915.361833334,15.5,6,3
HCKT,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-09-19,2018-09-26,5,time_forced,long_ref_short_m,3.1633774201624325,-0.0489651388338301,-0.0201594776347756,0.0288056611990544,False,5,809654342.0,3420915.361833334,15.5,6,3
HCKT,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-09-27,2018-10-04,5,time_forced,long_ref_short_m,3.755190760454116,-0.0353771330880602,-0.0065714718890057,0.0288056611990544,False,5,809654342.0,3420915.361833334,15.5,6,3
HCKT,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-10-05,2018-10-12,5,time_forced,long_ref_short_m,4.215830245368055,-0.0455984385979518,-0.0167927773988974,0.0288056611990544,False,5,809654342.0,3420915.361833334,15.5,6,3
HCKT,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-10-15,2018-10-22,5,time_forced,long_ref_short_m,5.069517900306645,-0.0498400655182651,-0.0210344043192106,0.0288056611990544,False,5,809654342.0,3420915.361833334,15.5,6,3
HCKT,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-10-23,2018-10-30,5,time_forced,long_ref_short_m,5.705375089038099,-0.0298527583944865,-0.001047097195432,0.0288056611990544,False,5,809654342.0,3420915.361833334,15.5,6,3
HCKT,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-10-31,2018-11-07,5,time_forced,long_ref_short_m,5.926178387607276,-0.0352277363938634,-0.0064220751948089,0.0288056611990544,False,5,809654342.0,3420915.361833334,15.5,6,3
HCKT,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-11-08,2018-11-15,5,time_forced,long_ref_short_m,4.931915097600955,-0.0322186742042857,-0.0034130130052312,0.0288056611990544,False,5,809654342.0,3420915.361833334,15.5,6,3
HCKT,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-11-16,2018-11-26,5,time_forced,long_ref_short_m,4.683210555318357,-0.022914203313198,0.0058914578858564,0.0288056611990544,False,5,809654342.0,3420915.361833334,15.5,6,3
HCKT,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-11-27,2018-12-04,5,time_forced,long_ref_short_m,4.312740523428011,-0.031051833595805,-0.0022461723967505,0.0288056611990544,False,5,809654342.0,3420915.361833334,15.5,6,3
HCKT,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-12-06,2018-12-13,5,time_forced,long_ref_short_m,3.8605117169029706,-0.0422999948003998,-0.0134943336013453,0.0288056611990544,False,5,809654342.0,3420915.361833334,15.5,6,3
HCKT,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-12-14,2018-12-21,5,time_forced,long_ref_short_m,4.435608148521238,-0.0318015148725999,-0.0029958536735455,0.0288056611990544,False,5,809654342.0,3420915.361833334,15.5,6,3
HCKT,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-12-24,2018-12-31,4,period_forced_close,long_ref_short_m,4.448311973169167,-0.0023607121459032,0.0264252264973689,0.0287859386432722,False,5,809654342.0,3420915.361833334,15.5,6,3
MG,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-12-17,2018-12-24,5,time_forced,long_m_short_ref,-2.711288919767911,-0.0133690682873125,0.0166450693831322,0.0300141376704447,False,5,630611940.4,1697886.24,21.97,5,2
MG,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-12-26,2018-12-31,3,period_forced_close,long_m_short_ref,-2.5911565732490143,-0.0377480226154133,-0.0077742484891986,0.0299737741262146,False,5,630611940.4,1697886.24,21.97,5,2
VSEC,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-07-27,2018-08-03,5,time_forced,long_m_short_ref,-2.570442518612776,-0.0837437967240914,-0.0527552177367351,0.0309885789873562,False,5,485735736.46,1279261.1601666666,44.98,4,1
VSEC,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-08-06,2018-08-13,5,time_forced,long_m_short_ref,-3.740042749515295,-0.0726782052045139,-0.0416896262171576,0.0309885789873562,False,5,485735736.46,1279261.1601666666,44.98,4,1
VSEC,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-08-14,2018-08-21,5,time_forced,long_m_short_ref,-4.596676260674478,-0.0374340556896756,-0.0064454767023194,0.0309885789873562,False,5,485735736.46,1279261.1601666666,44.98,4,1
VSEC,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-08-22,2018-08-29,5,time_forced,long_m_short_ref,-4.672530981663552,-0.0455222756733488,-0.0145336966859925,0.0309885789873562,False,5,485735736.46,1279261.1601666666,44.98,4,1
VSEC,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-08-30,2018-09-07,5,time_forced,long_m_short_ref,-5.020497698567187,-0.0378228682382032,-0.006834289250847,0.0309885789873562,False,5,485735736.46,1279261.1601666666,44.98,4,1
VSEC,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-09-10,2018-09-17,5,time_forced,long_m_short_ref,-4.957264608664888,-0.0614158107940777,-0.0304272318067214,0.0309885789873562,False,5,485735736.46,1279261.1601666666,44.98,4,1
VSEC,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-09-18,2018-09-25,5,time_forced,long_m_short_ref,-5.746344868870716,-0.0481381459418301,-0.0171495669544739,0.0309885789873562,False,5,485735736.46,1279261.1601666666,44.98,4,1
VSEC,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-09-26,2018-10-03,5,time_forced,long_m_short_ref,-6.229563413088381,-0.0207072927310852,0.0102812862562709,0.0309885789873562,False,5,485735736.46,1279261.1601666666,44.98,4,1
VSEC,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-10-04,2018-10-11,5,time_forced,long_m_short_ref,-5.810987693956702,-0.0623120711640914,-0.0313234921767352,0.0309885789873562,False,5,485735736.46,1279261.1601666666,44.98,4,1
VSEC,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-10-12,2018-10-19,5,time_forced,long_m_short_ref,-6.466731493311656,-0.0309938000273233,-5.221039967133467e-06,0.0309885789873562,False,5,485735736.46,1279261.1601666666,44.98,4,1
VSEC,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-10-22,2018-10-29,5,time_forced,long_m_short_ref,-6.490941034593996,-0.0396642767166182,-0.008675697729262,0.0309885789873562,False,5,485735736.46,1279261.1601666666,44.98,4,1
VSEC,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-10-30,2018-11-06,5,time_forced,long_m_short_ref,-6.542335421511778,-0.0141051430406147,0.0168834359467414,0.0309885789873562,False,5,485735736.46,1279261.1601666666,44.98,4,1
VSEC,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-11-07,2018-11-14,5,time_forced,long_m_short_ref,-5.9382837328805484,-0.0298042848606237,0.0011842941267325,0.0309885789873562,False,5,485735736.46,1279261.1601666666,44.98,4,1
VSEC,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-11-15,2018-11-23,5,time_forced,long_m_short_ref,-5.633277391350659,-0.0559376784309675,-0.0249490994436112,0.0309885789873562,False,5,485735736.46,1279261.1601666666,44.98,4,1
VSEC,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-11-26,2018-12-03,5,time_forced,long_m_short_ref,-6.46950160705139,-0.0076837713250158,0.0233048076623404,0.0309885789873562,False,5,485735736.46,1279261.1601666666,44.98,4,1
VSEC,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-12-04,2018-12-12,5,time_forced,long_m_short_ref,-5.8224613617136685,0.0191047467123189,0.0500933256996752,0.0309885789873562,True,5,485735736.46,1279261.1601666666,44.98,4,1
VSEC,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-12-13,2018-12-20,5,time_forced,long_m_short_ref,-4.560375374692626,-0.0507774128814085,-0.0197888338940522,0.0309885789873562,False,5,485735736.46,1279261.1601666666,44.98,4,1
VSEC,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-12-21,2018-12-31,5,time_forced,long_m_short_ref,-4.654339422457466,-0.0408985158353355,-0.0099099368479793,0.0309885789873562,False,5,485735736.46,1279261.1601666666,44.98,4,1
VVX,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-10-31,2018-11-07,5,time_forced,long_m_short_ref,-2.5004144237432944,-0.0303132481767433,0.0015740073894482,0.0318872555661915,False,5,352123943.68,3011583.1671666666,32.32,3,3
VVX,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-11-08,2018-11-15,5,time_forced,long_m_short_ref,-2.590010634861862,-0.0450695053166649,-0.0131822497504733,0.0318872555661915,False,5,352123943.68,3011583.1671666666,32.32,3,3
VVX,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-11-16,2018-11-26,5,time_forced,long_m_short_ref,-2.679771111120868,-0.0500017398010393,-0.0181144842348477,0.0318872555661915,False,5,352123943.68,3011583.1671666666,32.32,3,3
VVX,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-11-27,2018-12-04,5,time_forced,long_m_short_ref,-2.941547232212079,-0.0460884858500029,-0.0142012302838113,0.0318872555661915,False,5,352123943.68,3011583.1671666666,32.32,3,3
VVX,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-12-06,2018-12-13,5,time_forced,long_m_short_ref,-3.5655526156523303,-0.0278356416280543,0.0040516139381372,0.0318872555661915,False,5,352123943.68,3011583.1671666666,32.32,3,3
VVX,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-12-14,2018-12-21,5,time_forced,long_m_short_ref,-3.4524750326489397,-0.0497936681678522,-0.0179064126016606,0.0318872555661915,False,5,352123943.68,3011583.1671666666,32.32,3,3
VVX,"['FCN', 'FORR', 'HCKT', 'MG', 'VSEC', 'VVX']",basket,87,2018-12-24,2018-12-31,4,period_forced_close,long_m_short_ref,-4.082254207700299,-0.0161292418613637,0.0157384342859862,0.0318676761473499,False,5,352123943.68,3011583.1671666666,32.32,3,3
PUMP,"['AMPY', 'CRK', 'GTE', 'NOG', 'PUMP', 'REI', 'SD', 'TTI', 'TUSK', 'WTI', 'XPRO']",basket,13,2019-02-27,2019-03-06,5,time_forced,long_ref_short_m,2.564395668064061,-0.0500903616792276,-0.0221573629902935,0.0279329986889341,False,6,1060973464.32,30443394.540999997,20.16,7,10
PUMP,"['AMPY', 'CRK', 'GTE', 'NOG', 'PUMP', 'REI', 'SD', 'TTI', 'TUSK', 'WTI', 'XPRO']",basket,13,2019-03-07,2019-03-14,5,time_forced,long_ref_short_m,2.981138591093909,-0.0290523213677015,-0.0011193226787674,0.0279329986889341,False,6,1060973464.32,30443394.540999997,20.16,7,10
PUMP,"['AMPY', 'CRK', 'GTE', 'NOG', 'PUMP', 'REI', 'SD', 'TTI', 'TUSK', 'WTI', 'XPRO']",basket,13,2019-03-15,2019-03-22,5,time_forced,long_ref_short_m,3.087428193785932,-0.0400462836669502,-0.0121132849780161,0.0279329986889341,False,6,1060973464.32,30443394.540999997,20.16,7,10
PUMP,"['AMPY', 'CRK', 'GTE', 'NOG', 'PUMP', 'REI', 'SD', 'TTI', 'TUSK', 'WTI', 'XPRO']",basket,13,2019-03-25,2019-04-01,5,time_forced,long_ref_short_m,3.218997905454897,-0.0546904267386823,-0.0267574280497482,0.0279329986889341,False,6,1060973464.32,30443394.540999997,20.16,7,10
PUMP,"['AMPY', 'CRK', 'GTE', 'NOG', 'PUMP', 'REI', 'SD', 'TTI', 'TUSK', 'WTI', 'XPRO']",basket,13,2019-04-02,2019-04-09,5,time_forced,long_ref_short_m,3.412917287909047,-0.0398025709438822,-0.011869572254948,0.0279329986889341,False,6,1060973464.32,30443394.540999997,20.16,7,10
PUMP,"['AMPY', 'CRK', 'GTE', 'NOG', 'PUMP', 'REI', 'SD', 'TTI', 'TUSK', 'WTI', 'XPRO']",basket,13,2019-04-10,2019-04-17,5,time_forced,long_ref_short_m,3.542812755385243,-0.0502307690600794,-0.0222977703711452,0.0279329986889341,False,6,1060973464.32,30443394.540999997,20.16,7,10
PUMP,"['AMPY', 'CRK', 'GTE', 'NOG', 'PUMP', 'REI', 'SD', 'TTI', 'TUSK', 'WTI', 'XPRO']",basket,13,2019-04-18,2019-04-26,5,time_forced,long_ref_short_m,3.810233583460237,-0.0214329513337665,0.0065000473551676,0.0279329986889341,False,6,1060973464.32,30443394.540999997,20.16,7,10
PUMP,"['AMPY', 'CRK', 'GTE', 'NOG', 'PUMP', 'REI', 'SD', 'TTI', 'TUSK', 'WTI', 'XPRO']",basket,13,2019-04-29,2019-05-06,5,time_forced,long_ref_short_m,3.711307153083166,-0.0505140572687124,-0.0225810585797783,0.0279329986889341,False,6,1060973464.32,30443394.540999997,20.16,7,10
PUMP,"['AMPY', 'CRK', 'GTE', 'NOG', 'PUMP', 'REI', 'SD', 'TTI', 'TUSK', 'WTI', 'XPRO']",basket,13,2019-05-07,2019-05-14,5,time_forced,long_ref_short_m,4.0599345909795765,-0.0367980252384668,-0.0088650265495327,0.0279329986889341,False,6,1060973464.32,30443394.540999997,20.16,7,10
PUMP,"['AMPY', 'CRK', 'GTE', 'NOG', 'PUMP', 'REI', 'SD', 'TTI', 'TUSK', 'WTI', 'XPRO']",basket,13,2019-05-15,2019-05-22,5,time_forced,long_ref_short_m,4.250913506903268,-0.045881135649811,-0.0179481369608769,0.0279329986889341,False,6,1060973464.32,30443394.540999997,20.16,7,10
PUMP,"['AMPY', 'CRK', 'GTE', 'NOG', 'PUMP', 'REI', 'SD', 'TTI', 'TUSK', 'WTI', 'XPRO']",basket,13,2019-05-23,2019-05-31,5,time_forced,long_ref_short_m,4.1088006755924384,-0.0762422914388409,-0.0483092927499068,0.0279329986889341,False,6,1060973464.32,30443394.540999997,20.16,7,10
PUMP,"['AMPY', 'CRK', 'GTE', 'NOG', 'PUMP', 'REI', 'SD', 'TTI', 'TUSK', 'WTI', 'XPRO']",basket,13,2019-06-03,2019-06-10,5,time_forced,long_ref_short_m,4.598458944577342,-0.0494562553937496,-0.0215232567048154,0.0279329986889341,False,6,1060973464.32,30443394.540999997,20.16,7,10
PUMP,"['AMPY', 'CRK', 'GTE', 'NOG', 'PUMP', 'REI', 'SD', 'TTI', 'TUSK', 'WTI', 'XPRO']",basket,13,2019-06-11,2019-06-18,5,time_forced,long_ref_short_m,4.823282580392465,-0.0126491884122373,0.0152838102766968,0.0279329986889341,False,6,1060973464.32,30443394.540999997,20.16,7,10
PUMP,"['AMPY', 'CRK', 'GTE', 'NOG', 'PUMP', 'REI', 'SD', 'TTI', 'TUSK', 'WTI', 'XPRO']",basket,13,2019-06-19,2019-06-26,5,time_forced,long_ref_short_m,4.866166128137887,-0.0334866094955356,-0.0055536108066015,0.0279329986889341,False,6,1060973464.32,30443394.540999997,20.16,7,10
PUMP,"['AMPY', 'CRK', 'GTE', 'NOG', 'PUMP', 'REI', 'SD', 'TTI', 'TUSK', 'WTI', 'XPRO']",basket,13,2019-06-27,2019-07-01,2,period_forced_close,long_ref_short_m,5.066143797853626,-0.0466072860728505,-0.0187253012224929,0.0278819848503576,False,6,1060973464.32,30443394.540999997,20.16,7,10
REI,"['AMPY', 'CRK', 'GTE', 'NOG', 'PUMP', 'REI', 'SD', 'TTI', 'TUSK', 'WTI', 'XPRO']",basket,13,2019-05-09,2019-05-16,5,time_forced,long_m_short_ref,-2.515991926877345,-0.0156704909565812,0.0151534877190606,0.0308239786756419,False,6,682671575.7,4421261.781333333,13.9,5,4
REI,"['AMPY', 'CRK', 'GTE', 'NOG', 'PUMP', 'REI', 'SD', 'TTI', 'TUSK', 'WTI', 'XPRO']",basket,13,2019-05-21,2019-05-29,5,time_forced,long_m_short_ref,-2.53108952593508,-0.0559703039178142,-0.0251463252421722,0.0308239786756419,False,6,682671575.7,4421261.781333333,13.9,5,4
REI,"['AMPY', 'CRK', 'GTE', 'NOG', 'PUMP', 'REI', 'SD', 'TTI', 'TUSK', 'WTI', 'XPRO']",basket,13,2019-05-30,2019-06-06,5,time_forced,long_m_short_ref,-2.5705795600862675,0.0229305789300429,0.0537545576056849,0.0308239786756419,True,6,682671575.7,4421261.781333333,13.9,5,4
REI,"['AMPY', 'CRK', 'GTE', 'NOG', 'PUMP', 'REI', 'SD', 'TTI', 'TUSK', 'WTI', 'XPRO']",basket,13,2019-06-12,2019-06-19,5,time_forced,long_m_short_ref,-2.503906743634016,-0.0609836024213125,-0.0301596237456705,0.0308239786756419,False,6,682671575.7,4421261.781333333,13.9,5,4
REI,"['AMPY', 'CRK', 'GTE', 'NOG', 'PUMP', 'REI', 'SD', 'TTI', 'TUSK', 'WTI', 'XPRO']",basket,13,2019-06-20,2019-06-27,5,time_forced,long_m_short_ref,-2.737928209860663,-0.0315810103871189,-0.0007570317114769,0.0308239786756419,False,6,682671575.7,4421261.781333333,13.9,5,4
