hold_months,rebalance_date,hold_end,n_universe,n_delisted,ls_ret,ls_gross,ls_cost,ls_ba_cost,ls_borrow_cost,long_scale,short_scale,mean_beta_long,mean_beta_short,long_turnover,short_turnover,avg_turnover,mkt_ret,ic,n_long
2,2018-05-01,2018-07-01,422,2,-0.004303444001903023,0.015341490650672945,0.019644934652575944,0.017742109136383105,0.0019028255161928397,1.2626321020645608,0.7373678979354393,0.7455738842790429,1.276683624805851,0.6470588235294118,0.7058823529411765,0.6764705882352942,0.11020771867101568,0.006527243249871644,85
2,2018-07-01,2018-09-01,442,2,-0.039371433739477615,-0.020875114830944397,0.018496318908533226,0.01642927468705282,0.0020670442214804027,1.181293341748285,0.8187066582517151,0.7508256757430452,1.0833494055892001,0.5617977528089888,0.7078651685393258,0.6348314606741573,0.05538630652956081,-0.0014066117924948713,89
2,2018-09-01,2018-11-01,424,3,-0.04771143522066912,-0.029518583156554798,0.018192852064114296,0.016209289020067755,0.0019835630440465427,1.2679536744740714,0.7320463255259286,0.7173320528661855,1.2424675605007094,0.5294117647058824,0.7176470588235294,0.6235294117647059,-0.11088111197837233,0.10156050358710536,85
2,2018-11-01,2019-01-01,438,3,-0.01236234721934619,0.007505371500350952,0.019867718719697162,0.018283672429429805,0.001584046290267356,1.3451779597304192,0.6548220402695808,0.6161686156561406,1.2657735847086267,0.6136363636363636,0.8295454545454546,0.7215909090909092,-0.14355463099477225,0.18678414210937566,88
2,2019-01-01,2019-03-01,455,3,0.05167949218065129,0.07337321501372476,0.021693722833073456,0.019821792085575198,0.0018719307474982594,1.2894906050733168,0.7105093949266831,0.728642365413524,1.3223998040956126,0.6923076923076923,0.7362637362637363,0.7142857142857143,0.18920487358891444,-0.0641541945856235,91
2,2019-03-01,2019-05-01,419,3,-0.06049202460558046,-0.040469987166447424,0.02002203743913304,0.01830570236876054,0.0017163350703724982,1.2826030156741202,0.7173969843258797,0.7354602265952178,1.3148975046581737,0.6428571428571429,0.7380952380952381,0.6904761904761905,-0.008300289964225481,0.04840495914989761,84
2,2019-05-01,2019-07-01,442,3,-0.028678931350498454,-0.0076424393721313665,0.02103649197836709,0.018890363280662084,0.002146128697705006,1.1857367345699943,0.8142632654300056,0.736058557945267,1.0718544087696458,0.6292134831460674,0.7640449438202247,0.696629213483146,-0.019104708294964558,0.04907103216157433,89
2,2019-07-01,2019-09-01,448,3,-0.02903841699667003,-0.009029410696002611,0.020009006300667424,0.017991847207731823,0.0020171590929356003,1.2882371261301953,0.7117628738698047,0.6866416065034033,1.2427695266459873,0.5777777777777777,0.7222222222222222,0.6499999999999999,-0.07310830638209384,0.1232898513163052,90
2,2019-09-01,2019-11-01,458,3,0.08820169478600966,0.10844139687652429,0.020239702090514615,0.018095775069757285,0.002143927020757329,1.1975247048038653,0.8024752951961346,0.7655793970863697,1.142465378047182,0.6521739130434783,0.6413043478260869,0.6467391304347826,0.0929460478965773,0.1314554899635421,92
2,2019-11-01,2020-01-01,417,3,-0.0940631989535193,-0.07375240525077592,0.020310793702743385,0.018432771619228287,0.001878022083515096,1.2365251056198499,0.7634748943801499,0.7378610658552868,1.195040909799961,0.6428571428571429,0.7738095238095238,0.7083333333333334,0.08288583506227488,-0.12286306265460291,84
2,2020-01-01,2020-03-01,418,3,-0.13737209653452304,-0.11833981239850916,0.01903228413601387,0.017290781963126785,0.0017415021728870866,1.370078052437034,0.6299219475629659,0.6455248294379516,1.4040142664305124,0.6428571428571429,0.6785714285714286,0.6607142857142858,-0.13113615977616472,0.05213212573114126,84
2,2020-03-01,2020-05-01,461,3,-0.087082644664528,-0.06644965826880554,0.020632986395722436,0.018314779655269765,0.0023182067404526716,1.1490027142848847,0.8509972857151156,0.7324829053739418,0.9889865227181045,0.6413043478260869,0.6739130434782609,0.6576086956521738,-0.13758861928680435,0.0495047954734725,92
2,2020-05-01,2020-07-01,483,3,-0.017350495700325763,0.005061793682982901,0.022412289383308644,0.020523737032365992,0.001888552350942652,1.2737126910503032,0.7262873089496967,0.7338771642492962,1.2870232568542346,0.6804123711340206,0.7835051546391752,0.731958762886598,0.21420958329332018,-0.11773380985908725,97
2,2020-07-01,2020-09-01,492,3,-0.009563787614556285,0.011380026476903574,0.02094381409145986,0.018681206613223658,0.0022626074782362,1.197655870084964,0.8023441299150361,0.7604421534430239,1.1351089575834894,0.5858585858585859,0.7171717171717171,0.6515151515151515,0.12304104133981125,-0.022682044851123104,99
2,2020-09-01,2020-11-01,489,3,-0.04972141798029505,-0.029082156598573293,0.020639261381721757,0.018510139284659548,0.00212912209706221,1.2373458752658137,0.7626541247341861,0.748203398596621,1.2139007173613126,0.6224489795918368,0.7142857142857143,0.6683673469387755,-0.03385409891171794,-0.021685105745855002,98
2,2020-11-01,2021-01-01,476,3,-0.06650762757576845,-0.047903671501880074,0.01860395607388834,0.01654896089428332,0.0020549951796050227,1.2192375412237688,0.7807624587762312,0.708015871767562,1.105636574783999,0.5894736842105263,0.6631578947368421,0.6263157894736842,0.32634615102445247,-0.14278971172143168,95
3,2015-01-01,2015-04-01,361,0,0.029249833647383896,0.05595068211354939,0.026700848466165487,0.024156839772638442,0.002544008693527045,1.3303744104816326,0.6696255895183675,0.6986459114332337,1.3880303517476262,1.0,1.0,1.0,0.037178660155379274,0.13401923932641166,73
3,2015-04-01,2015-07-01,360,1,-0.03972728065513291,-0.018160036343965083,0.021567244311167827,0.018016938906794542,0.0035503054043732837,1.1308531585563375,0.8691468414436625,0.8503262543166898,1.1063655583217558,0.6111111111111112,0.7083333333333334,0.6597222222222223,0.011506345439762637,-0.027722823717957226,72
3,2015-07-01,2015-10-01,391,1,-0.001687700899787481,0.01865030858021033,0.020338009479997785,0.01709048153232528,0.003247527947672506,1.2154761491218995,0.7845238508781004,0.7666227175774681,1.187741618750622,0.620253164556962,0.6962025316455697,0.6582278481012658,-0.17129319252963052,0.22568264764099624,79
3,2015-10-01,2016-01-01,424,1,0.03194012811609571,0.051741813848319544,0.019801685732223837,0.017174921834341376,0.002626763897882459,1.3590035884398837,0.6409964115601161,0.6690034254247399,1.4183824424507374,0.6352941176470588,0.6588235294117647,0.6470588235294117,0.06685225723538354,0.04833305783172361,85
3,2016-01-01,2016-04-01,412,1,0.07965515979995902,0.09811124047083514,0.018456080670876118,0.015704652756511464,0.0027514279143646533,1.3244023917685297,0.6755976082314702,0.6932331316515182,1.358974049680023,0.5853658536585366,0.6097560975609756,0.5975609756097561,0.012316551191878558,0.18801908109028087,82
3,2016-04-01,2016-07-01,402,1,-0.04693924888586095,-0.029285214032689005,0.017654034853171942,0.015170705747776722,0.002483329105395218,1.4080445567471962,0.5919554432528039,0.6317017276196235,1.5025863672694553,0.5625,0.65,0.60625,0.059695372806958226,-0.04764236026475166,80
3,2016-07-01,2016-10-01,414,1,-0.020088499589846348,-0.0010472894247046949,0.019041210165141632,0.015899416347022896,0.0031417938181187346,1.2151395501803475,0.7848604498196524,0.7697584119475868,1.1917582172174173,0.5662650602409639,0.6385542168674698,0.6024096385542168,0.11767258142230523,-0.04706852947136703,83
3,2016-10-01,2017-01-01,387,1,0.14325900265718258,0.16291731659325331,0.01965831393607073,0.01667535896888246,0.0029829549671882716,1.2558212276975464,0.7441787723024538,0.7463061821731828,1.259411287741061,0.6753246753246753,0.6233766233766234,0.6493506493506493,0.05076861445168253,0.26388197294933047,77
3,2017-01-01,2017-04-01,384,1,-0.045485970378365194,-0.02454982190651375,0.02093614847185144,0.017920623614626145,0.0030155248572252954,1.2688728724295855,0.7311271275704146,0.7295925387502161,1.2662095898746701,0.6363636363636364,0.6883116883116883,0.6623376623376623,0.042824776158783356,-0.018647149517761828,77
3,2017-04-01,2017-07-01,404,1,0.029394063245525865,0.05039257588522886,0.020998512639702992,0.017810439345894755,0.0031880732938082386,1.2112350006706505,0.7887649993293494,0.7565200023515363,1.1617192780292371,0.6172839506172839,0.7283950617283951,0.6728395061728395,0.04707856554716786,0.09090022031606029,81
3,2017-07-01,2017-10-01,428,2,-0.014581328260602794,0.006694907882923054,0.02127623614352585,0.018073260330366443,0.003202975813159407,1.208532033759654,0.7914679662403462,0.7963195238162512,1.2159401197393838,0.6395348837209303,0.7325581395348837,0.686046511627907,0.05924516301675565,0.02534303510665186,86
3,2017-10-01,2018-01-01,390,2,0.025112900471652558,0.04458602896758363,0.019473128495931077,0.016563802545513515,0.0029093259504175606,1.3005123564672347,0.6994876435327652,0.7054162843628903,1.3115350967942734,0.6025641025641025,0.6410256410256411,0.6217948717948718,0.0318429356842954,0.09231391719979398,78
3,2018-01-01,2018-04-01,417,2,-0.07985050132391745,-0.05929314069392758,0.02055736062998987,0.01765239862399739,0.0029049620059924774,1.2813839197257504,0.7186160802742495,0.688783786229827,1.2281891430899916,0.6144578313253012,0.7228915662650602,0.6686746987951807,-0.010000799871656365,0.007557824535235452,83
3,2018-04-01,2018-07-01,429,2,0.05091514488867653,0.07036914798618728,0.01945400309751078,0.016451778818513237,0.003002224278997544,1.2602380924429442,0.739761907557056,0.7312855925729775,1.2457980747597457,0.5813953488372093,0.686046511627907,0.6337209302325582,0.14755012213898547,0.04877290403063887,86
3,2018-07-01,2018-10-01,442,2,-0.0656052561076426,-0.04409877084469047,0.021506485262952145,0.01840591893073154,0.0031005663322206055,1.181293341748285,0.8187066582517151,0.7508256757430452,1.0833494055892001,0.6741573033707865,0.7415730337078652,0.7078651685393258,0.021529261515332385,0.02248549926862354,89
3,2018-10-01,2019-01-01,426,3,-0.04567979118311025,-0.027313757346618783,0.01836603383649146,0.015592529962278605,0.0027735038742128563,1.3236645536571165,0.6763354463428835,0.6977910268943427,1.3656555384674907,0.5882352941176471,0.6235294117647059,0.6058823529411765,-0.22201243352719388,0.27294977411639654,85
3,2019-01-01,2019-04-01,455,3,0.0016059031415328329,0.02185222958348937,0.02024632644195652,0.01743843032070913,0.0028078961212473874,1.2894906050733168,0.7105093949266831,0.728642365413524,1.3223998040956126,0.6373626373626373,0.6043956043956044,0.6208791208791209,0.17053053657903,-0.04482517655369385,91
3,2019-04-01,2019-07-01,440,3,0.04061011504369385,0.0602517706915077,0.019641655647813856,0.016719805934855433,0.002921849712958422,1.272088089983505,0.7279119100164949,0.7269796651384658,1.2704589126201864,0.6136363636363636,0.6931818181818182,0.6534090909090909,-0.01236953985797984,0.11501467003770995,88
3,2019-07-01,2019-10-01,448,3,0.013678346183147332,0.03568926022799813,0.022010914044850807,0.018985175405447405,0.0030257386394034014,1.2882371261301953,0.7117628738698047,0.6866416065034033,1.2427695266459873,0.6555555555555556,0.7,0.6777777777777778,-0.06853629721579911,0.17198009619101812,90
3,2019-10-01,2020-01-01,445,3,0.002229267600403456,0.021579634498879563,0.01935036689847608,0.016768750088510746,0.0025816168099653323,1.3525993328845671,0.6474006671154326,0.6756347755234298,1.411588206602299,0.6292134831460674,0.651685393258427,0.6404494382022472,0.14899350121645746,-0.0381315817642151,89
3,2020-01-01,2020-04-01,418,3,-0.2951201222523867,-0.27657997717241134,0.018540145079975402,0.015927891820644774,0.00261225325933063,1.370078052437034,0.6299219475629659,0.6455248294379516,1.4040142664305124,0.6190476190476191,0.5833333333333334,0.6011904761904763,-0.37511731337168475,0.055117922592364095,84
3,2020-04-01,2020-07-01,512,3,-0.10044473770333551,-0.07626403451374608,0.024180703189589463,0.021188782183814647,0.002991921005774815,1.227150442675754,0.7728495573242463,0.7982426152809681,1.2674701944530182,0.7184466019417476,0.7961165048543689,0.7572815533980582,0.5094513015429641,-0.19584253031840568,103
3,2020-07-01,2020-10-01,492,3,-0.05951037071894989,-0.03562248928724014,0.023887881431709737,0.020493970214355436,0.0033939112173543,1.197655870084964,0.8023441299150361,0.7604421534430239,1.1351089575834894,0.6767676767676768,0.7474747474747475,0.7121212121212122,0.08638872390757436,-0.01520388394789638,99
3,2020-10-01,2021-01-01,489,3,-0.01219417941775508,0.008701423018414867,0.02089560243616992,0.017632081510747355,0.003263520925422562,1.2359603764293752,0.7640396235706249,0.752020210400215,1.2165169889815686,0.5918367346938775,0.6530612244897959,0.6224489795918366,0.3605908060628444,-0.04039622565234913,98
